bsub_id	syn1_id	is_rbh	pident	align_len	bsub_len	syn1_len	bsub_cov_pct	syn1_cov_pct	evalue	bitscore	bsub_primary_id	bsub_locus_tag	bsub_gene	bsub_product	bsub_seqid	bsub_start_1b	bsub_end_1b	bsub_strand	syn1_primary_id	syn1_locus_tag	syn1_gene	syn1_product	syn1_seqid	syn1_start_1b	syn1_end_1b	syn1_strand	source
BSU_23780|yqjQ|NC_000964.3	MMSYN1_0252||CP002027.1	True	31.799	239	259	240	92.27799227799228	99.58333333333333	5.2e-30	108.0	BSU_23780	BSU_23780	yqjQ	putative metabolite dehydrogenase, NAD-binding	NC_000964.3	2471002	2471781	-	MMSYN1_0252	MMSYN1_0252		oxidoreductase	CP002027.1	326516	327238	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_28230|tig|NC_000964.3	MMSYN1_0393|tig|CP002027.1	True	31.667	420	424	428	99.05660377358491	98.13084112149532	3.77e-58	192.0	BSU_28230	BSU_28230	tig	prolyl isomerase (trigger factor)	NC_000964.3	2886315	2887589	-	MMSYN1_0393	MMSYN1_0393	tig	trigger factor	CP002027.1	479541	480827	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_24300|xseA|NC_000964.3	MMSYN1_0106|xseA|CP002027.1	True	31.613	465	448	469	103.79464285714286	99.14712153518124	2.27e-77	244.0	BSU_24300	BSU_24300	xseA	exodeoxyribonuclease VII (large subunit)	NC_000964.3	2526920	2528266	-	MMSYN1_0106	MMSYN1_0106	xseA	exodeoxyribonuclease VII, large subunit	CP002027.1	140221	141630	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_23070|serA|NC_000964.3	MMSYN1_0036||CP002027.1	True	31.502	273	525	328	52.0	83.23170731707317	3.35e-29	112.0	BSU_23070	BSU_23070	serA	3-phosphoglycerate dehydrogenase	NC_000964.3	2411086	2412663	+	MMSYN1_0036	MMSYN1_0036		D-lactate dehydrogenase	CP002027.1	61277	62263	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_18070|plsY|NC_000964.3	MMSYN1_0117|plsY|CP002027.1	True	31.489	235	193	253	121.76165803108809	92.88537549407114	3.99e-22	85.5	BSU_18070	BSU_18070	plsY	acylphosphate:glycerol-3-phosphate O-acyltransferase	NC_000964.3	1931920	1932501	-	MMSYN1_0117	MMSYN1_0117	plsY	acyl-phosphate glycerol 3-phosphate acyltransferase	CP002027.1	151878	152639	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_31570|nupQ|NC_000964.3	MMSYN1_0008||CP002027.1	True	31.464	321	319	325	100.6269592476489	98.76923076923077	9.54e-32	116.0	BSU_31570	BSU_31570	nupQ	permease of ABC guanosine transporter	NC_000964.3	3243657	3244616	+	MMSYN1_0008	MMSYN1_0008		ribose/Galactose ABC transporter, permease component II	CP002027.1	9991	10968	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_16050|rbgA|NC_000964.3	MMSYN1_0366|ylqF|CP002027.1	True	31.449	283	282	316	100.35460992907801	89.55696202531645	1.9000000000000002e-57	182.0	BSU_16050	BSU_16050	rbgA	ribosome biogenesis GTPase A	NC_000964.3	1676532	1677380	+	MMSYN1_0366	MMSYN1_0366	ylqF	ribosome biogenesis GTP-binding protein YlqF	CP002027.1	453505	454455	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_09080|yhcH|NC_000964.3	MMSYN1_0630||CP002027.1	True	31.392	309	305	295	101.31147540983606	104.7457627118644	3.0499999999999997e-40	137.0	BSU_09080	BSU_09080	yhcH	putative ABC transporter (ATP-binding protein)	NC_000964.3	982319	983236	+	MMSYN1_0630	MMSYN1_0630		ABC transporter, ATP-binding component	CP002027.1	772384	773271	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_25580|comEB|NC_000964.3	MMSYN1_0515||CP002027.1	True	31.288	163	189	160	86.24338624338624	101.875	2.71e-20	78.6	BSU_25580	BSU_25580	comEB	dCMP deaminase associated to DNA transport (competence)	NC_000964.3	2639877	2640446	-	MMSYN1_0515	MMSYN1_0515		deoxycytidylate deaminase (dCMP deaminase)	CP002027.1	615883	616365	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_29980|ytjP|NC_000964.3	MMSYN1_0493||CP002027.1	True	31.144	472	463	449	101.9438444924406	105.12249443207126	9e-60	197.0	BSU_29980	BSU_29980	ytjP	putative promiscuous peptidase/deacylase	NC_000964.3	3067420	3068811	-	MMSYN1_0493	MMSYN1_0493		Xaa-His dipeptidase	CP002027.1	601858	603207	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_25670|rgpH|NC_000964.3	MMSYN1_0488|yqeH|CP002027.1	True	31.105	344	366	367	93.98907103825137	93.73297002724796	4.79e-55	180.0	BSU_25670	BSU_25670	rgpH	potassium-dependent GTPase involved in ribosome 30S assembly	NC_000964.3	2645490	2646590	-	MMSYN1_0488	MMSYN1_0488	yqeH	ribosome biogenesis GTPase YqeH	CP002027.1	595403	596506	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_11140|ribZC|NC_000964.3	MMSYN1_0172||CP002027.1	True	31.095	283	270	293	104.81481481481481	96.58703071672355	3.44e-32	115.0	BSU_11140	BSU_11140	ribZC	5-amino-6-ribitylamino-2,4(1H, 3H)-pyrimidinedione 5'-phosphate phosphatase (promiscuous)	NC_000964.3	1190490	1191302	-	MMSYN1_0172	MMSYN1_0172		conserved hypothetical protein	CP002027.1	225321	226202	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_37000|prmC|NC_000964.3	MMSYN1_0142|prmC|CP002027.1	True	30.738	244	288	282	84.72222222222223	86.52482269503547	9.93e-38	130.0	BSU_37000	BSU_37000	prmC	glutamine methylase of release factor 1 (and perhaps others) at a GGQ site	NC_000964.3	3796217	3797083	-	MMSYN1_0142	MMSYN1_0142	prmC	protein-(glutamine-N5) methyltransferase, release factor-specific	CP002027.1	182496	183344	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_11400|appC|NC_000964.3	MMSYN1_0844||CP002027.1	True	30.594	219	303	336	72.27722772277228	65.17857142857143	1.32e-29	110.0	BSU_11400	BSU_11400	appC	oligopeptide ABC transporter (permease)	NC_000964.3	1216210	1217121	+	MMSYN1_0844	MMSYN1_0844		oligopeptide ABC transporter, permease component	CP002027.1	997085	998095	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_16770|dapA|NC_000964.3	MMSYN1_0498|nanA|CP002027.1	True	30.544	239	290	295	82.41379310344827	81.01694915254237	1.23e-31	114.0	BSU_16770	BSU_16770	dapA	4-hydroxy-tetrahydrodipicolinate synthase	NC_000964.3	1748368	1749240	+	MMSYN1_0498	MMSYN1_0498	nanA	N-acetylneuraminate lyase (N-acetylneuraminic acidaldolase) (N-acetylneuraminate pyruvate-lyase) (Sialic acid lyase)(Sialate lyase) (Sialic acid aldolase)	CP002027.1	607133	608020	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_35000|hprK|NC_000964.3	MMSYN1_0821|hprK|CP002027.1	True	30.38	316	310	313	101.93548387096774	100.95846645367412	1.47e-45	152.0	BSU_35000	BSU_35000	hprK	serine/threonine protein kinase/phosphorylase (pyrophosphate-producing)	NC_000964.3	3594242	3595174	-	MMSYN1_0821	MMSYN1_0821	hprK	HPr kinase/phosphorylase (HPrK/P) (HPr(Ser)kinase/phosphorylase)	CP002027.1	965073	966014	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_16120|topA|NC_000964.3	MMSYN1_0859||CP002027.1	True	30.312	640	691	653	92.61939218523878	98.00918836140889	4.4399999999999996e-82	268.0	BSU_16120	BSU_16120	topA	DNA topoisomerase I	NC_000964.3	1683661	1685736	+	MMSYN1_0859	MMSYN1_0859		DNA topoisomerase domain protein	CP002027.1	1012008	1013969	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_29250|nrnA|NC_000964.3	MMSYN1_0139||CP002027.1	True	30.293	307	313	316	98.08306709265176	97.15189873417721	5.65e-46	153.0	BSU_29250	BSU_29250	nrnA	nanoRNase (oligoribonuclease) (3'->5'short substrates, 5'->3' long substrates), 3',5'-bisphosphate nucleotidase	NC_000964.3	2995908	2996849	-	MMSYN1_0139	MMSYN1_0139		DHH family protein	CP002027.1	179825	180775	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_01680|murP|NC_000964.3	MMSYN1_0210||CP002027.1	True	30.178	507	455	565	111.42857142857143	89.73451327433628	4.04e-48	169.0	BSU_01680	BSU_01680	murP	N-acetylmuramic acid PTS permease-MurP subunit	NC_000964.3	189790	191157	-	MMSYN1_0210	MMSYN1_0210		PTS system N-acetylmuramic acid-specific eiibc component (eiibc-murnac)	CP002027.1	273009	274706	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_25210|dnaG|NC_000964.3	MMSYN1_0406|dnaG|CP002027.1	True	29.675	492	603	612	81.59203980099502	80.3921568627451	4.04e-71	236.0	BSU_25210	BSU_25210	dnaG	DNA primase	NC_000964.3	2601528	2603339	-	MMSYN1_0406	MMSYN1_0406	dnaG	DNA primase	CP002027.1	503260	505098	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_33540|azoRB|NC_000964.3	MMSYN1_0029||CP002027.1	True	29.545	220	211	199	104.26540284360189	110.55276381909547	2.92e-21	82.8	BSU_33540	BSU_33540	azoRB	NADH:dichloroindophenol oxidoreductase (2-methylhydroquinone resistance)	NC_000964.3	3445442	3446077	-	MMSYN1_0029	MMSYN1_0029		fmn-dependent NADH-azoreductase (fmn-dependent nadh-azocompound oxidoreductase) (azo-dye reductase)	CP002027.1	44998	45597	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_04040|ribZ|NC_000964.3	MMSYN1_0710||CP002027.1	True	29.537	281	249	287	112.85140562248996	97.90940766550523	5.61e-26	98.2	BSU_04040	BSU_04040	ribZ	5-amino-6-ribitylamino-2,4(1H, 3H)-pyrimidinedione 5'-phosphate phosphatase / 5' nucleotidase	NC_000964.3	456068	456817	+	MMSYN1_0710	MMSYN1_0710		hydrolase of the HAD family	CP002027.1	848530	849393	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_11610|ppnKA|NC_000964.3	MMSYN1_0259||CP002027.1	True	29.457	258	266	265	96.99248120300751	97.35849056603773	1.77e-34	120.0	BSU_11610	BSU_11610	ppnKA	inorganic polyphosphate/ATP-NAD kinase (quinolate activated)	NC_000964.3	1237660	1238460	+	MMSYN1_0259	MMSYN1_0259		NAD(+)/nadh kinase, putative	CP002027.1	335106	335903	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_11540|pepF|NC_000964.3	MMSYN1_0188|pepF|CP002027.1	True	29.382	599	670	597	89.40298507462687	100.33500837520938	4.07e-80	261.0	BSU_11540	BSU_11540	pepF	oligoendopeptidase F	NC_000964.3	1231083	1233095	+	MMSYN1_0188	MMSYN1_0188	pepF	oligoendopeptidase F	CP002027.1	250039	251832	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_15010|rsmD|NC_000964.3	MMSYN1_0202||CP002027.1	True	29.348	184	184	185	100.0	99.45945945945945	1.56e-24	90.1	BSU_15010	BSU_15010	rsmD	16S rRNA m2G966 methyltransferase	NC_000964.3	1569519	1570073	+	MMSYN1_0202	MMSYN1_0202		methyltransferase	CP002027.1	264734	265291	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_05920|tsaB|NC_000964.3	MMSYN1_0271||CP002027.1	True	29.31	174	229	187	75.9825327510917	93.04812834224599	1.05e-13	62.4	BSU_05920	BSU_05920	tsaB	tRNA(NNU) t(6)A37 threonylcarbamoyladenosine modification; protease involved in TsaD function	NC_000964.3	642111	642800	+	MMSYN1_0271	MMSYN1_0271		glycoprotease family protein	CP002027.1	344859	345422	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_31440|patB|NC_000964.3	MMSYN1_0711||CP002027.1	True	29.262	393	387	396	101.55038759689923	99.24242424242425	5.16e-69	218.0	BSU_31440	BSU_31440	patB	promiscuous cystathionine / cystine beta-lyase / cysteine desulfhydrase	NC_000964.3	3228778	3229941	+	MMSYN1_0711	MMSYN1_0711		aminotransferase	CP002027.1	849525	850715	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_01010|nusG|NC_000964.3	MMSYN1_0840|nusG|CP002027.1	True	29.167	192	177	213	108.47457627118644	90.14084507042253	7.07e-33	112.0	BSU_01010	BSU_01010	nusG	RNA polymerase elongation pause factor	NC_000964.3	117890	118423	+	MMSYN1_0840	MMSYN1_0840	nusG	transcription antitermination protein nusG	CP002027.1	986041	986682	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_23870|polYA|NC_000964.3	MMSYN1_0489|dinB|CP002027.1	True	29.064	406	414	407	98.06763285024155	99.75429975429975	1.6800000000000002e-56	186.0	BSU_23870	BSU_23870	polYA	DNA-damage lesion bypass DNA polymerase	NC_000964.3	2482269	2483513	-	MMSYN1_0489	MMSYN1_0489	dinB	DNA polymerase IV	CP002027.1	596515	597738	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_22310|recU|NC_000964.3	MMSYN1_0351|recU|CP002027.1	True	28.994	169	206	169	82.03883495145631	100.0	1.99e-16	68.9	BSU_22310	BSU_22310	recU	Holliday junction resolvase	NC_000964.3	2340802	2341422	+	MMSYN1_0351	MMSYN1_0351	recU	recombination protein U	CP002027.1	441952	442461	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_37240|clsC|NC_000964.3	MMSYN1_0147||CP002027.1	True	28.864	440	500	509	88.0	86.44400785854617	2.31e-64	213.0	BSU_37240	BSU_37240	clsC	minor cardiolipin synthetase	NC_000964.3	3821570	3823072	-	MMSYN1_0147	MMSYN1_0147		cardiolipin synthetase	CP002027.1	187299	188828	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_24210|yqiG|NC_000964.3	MMSYN1_0463||CP002027.1	True	28.836	378	372	392	101.61290322580645	96.42857142857143	4.0100000000000003e-47	160.0	BSU_24210	BSU_24210	yqiG	putative NADH-dependent flavin oxidoreductase	NC_000964.3	2516440	2517558	+	MMSYN1_0463	MMSYN1_0463		NADH dependent flavin oxidoreductase	CP002027.1	571530	572708	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_28080|folC|NC_000964.3	MMSYN1_0823|folC|CP002027.1	True	28.643	398	430	371	92.55813953488372	107.277628032345	5.379999999999999e-41	145.0	BSU_28080	BSU_28080	folC	folyl-polyglutamate synthase	NC_000964.3	2865312	2866604	-	MMSYN1_0823	MMSYN1_0823	folC	folate synthetase-polyglutamyl folate synthetase	CP002027.1	966789	967904	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_27270|mtnN|NC_000964.3	MMSYN1_0381|mtnN|CP002027.1	True	28.636	220	231	219	95.23809523809524	100.45662100456622	6.58e-26	95.9	BSU_27270	BSU_27270	mtnN	methylthioadenosine / S-adenosylhomocysteine nucleosidase	NC_000964.3	2787130	2787825	-	MMSYN1_0381	MMSYN1_0381	mtnN	MTA/SAH nucleosidase	CP002027.1	468965	469624	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_28980|dnaI|NC_000964.3	MMSYN1_0608||CP002027.1	True	28.571	301	311	312	96.78456591639872	96.47435897435898	2.0500000000000003e-31	115.0	BSU_28980	BSU_28980	dnaI	helicase loader	NC_000964.3	2963185	2964120	-	MMSYN1_0608	MMSYN1_0608		primosomal protein	CP002027.1	750372	751310	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_25180|trmK|NC_000964.3	MMSYN1_0408||CP002027.1	True	28.571	217	216	225	100.46296296296296	96.44444444444444	2.5900000000000003e-21	83.6	BSU_25180	BSU_25180	trmK	tRNA (adenine(22)-N(1))-methyltransferase	NC_000964.3	2598616	2599266	-	MMSYN1_0408	MMSYN1_0408		conserved hypothetical protein	CP002027.1	506621	507298	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_08730|perR|NC_000964.3	MMSYN1_0620||CP002027.1	True	28.571	147	145	154	101.37931034482759	95.45454545454545	6.45e-16	65.5	BSU_08730	BSU_08730	perR	transcriptional regulator (Fur family)	NC_000964.3	944487	944924	+	MMSYN1_0620	MMSYN1_0620		ferric uptake regulator	CP002027.1	764373	764837	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_27020|sufL|NC_000964.3	MMSYN1_0400||CP002027.1	True	28.477	151	169	183	89.3491124260355	82.51366120218579	4.96e-12	56.6	BSU_27020	BSU_27020	sufL	deglycase; general stress protecting enzyme; protects against methylglyoxal toxicity	NC_000964.3	2757492	2758001	+	MMSYN1_0400	MMSYN1_0400		ThiJ/PfpI family protein	CP002027.1	497201	497752	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_00960|rlmB|NC_000964.3	MMSYN1_0838||CP002027.1	True	28.34	247	249	244	99.19678714859438	101.22950819672131	8.609999999999999e-39	130.0	BSU_00960	BSU_00960	rlmB	23S rRNA (Gm2251)-methyltransferase	NC_000964.3	115269	116018	+	MMSYN1_0838	MMSYN1_0838		RNA methyltransferase, TrmH family, group 3	CP002027.1	984745	985479	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_27480|recDB|NC_000964.3	MMSYN1_0454||CP002027.1	True	28.202	773	798	727	96.8671679197995	106.3273727647868	9.4e-75	253.0	BSU_27480	BSU_27480	recDB	5'-3' helicase associated to SSB; exonuclease V	NC_000964.3	2806286	2808682	-	MMSYN1_0454	MMSYN1_0454		hypothetical protein	CP002027.1	561557	563740	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_13500|ktrD|NC_000964.3	MMSYN1_0685||CP002027.1	True	28.175	504	449	533	112.24944320712694	94.55909943714822	2.31e-50	174.0	BSU_13500	BSU_13500	ktrD	K+-transporting ATPase	NC_000964.3	1416067	1417416	+	MMSYN1_0685	MMSYN1_0685		sodium transport protein	CP002027.1	816697	818298	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_11450|oppC|NC_000964.3	MMSYN1_0166||CP002027.1	True	27.961	304	305	336	99.67213114754098	90.47619047619048	2.4999999999999997e-34	123.0	BSU_11450	BSU_11450	oppC	oligopeptide ABC transporter (permease)	NC_000964.3	1222533	1223450	+	MMSYN1_0166	MMSYN1_0166		oligopeptide ABC transporter, permease component I	CP002027.1	214265	215275	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_23640|yqkD|NC_000964.3	MMSYN1_0520||CP002027.1	True	27.835	194	305	329	63.60655737704918	58.96656534954408	2.97e-10	55.1	BSU_23640	BSU_23640	yqkD	putative hydrolase	NC_000964.3	2460664	2461581	+	MMSYN1_0520	MMSYN1_0520		conserved hypothetical protein	CP002027.1	622614	623603	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_12930|dppB|NC_000964.3	MMSYN1_0843||CP002027.1	True	27.586	290	308	357	94.15584415584415	81.23249299719888	5.02e-33	120.0	BSU_12930	BSU_12930	dppB	dipeptide ABC transporter (permease)	NC_000964.3	1361242	1362168	+	MMSYN1_0843	MMSYN1_0843		oligopeptide ABC transporter, permease component	CP002027.1	996010	997083	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_01480|truA|NC_000964.3	MMSYN1_0640||CP002027.1	True	27.451	255	247	251	103.23886639676114	101.59362549800797	1.57e-22	88.2	BSU_01480	BSU_01480	truA	tRNA pseudouridine (38-40) synthase	NC_000964.3	152937	153680	+	MMSYN1_0640	MMSYN1_0640		tRNA pseudouridine synthase A (tRNA-uridine isomeraseI) (tRNA pseudouridylate synthase I)	CP002027.1	787136	787891	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_00020|dnaN|NC_000964.3	MMSYN1_0002|dnaN|CP002027.1	True	27.2	375	378	375	99.2063492063492	100.0	4.42e-42	146.0	BSU_00020	BSU_00020	dnaN	DNA polymerase III (beta subunit)	NC_000964.3	1939	3075	+	MMSYN1_0002	MMSYN1_0002	dnaN	DNA polymerase III, beta subunit	CP002027.1	1511	2638	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_13300|mgtE|NC_000964.3	MMSYN1_0157|mgtE|CP002027.1	True	27.13	446	451	467	98.89135254988913	95.5032119914347	1.1999999999999998e-48	168.0	BSU_13300	BSU_13300	mgtE	magnesium transporter	NC_000964.3	1396013	1397368	+	MMSYN1_0157	MMSYN1_0157	mgtE	magnesium transporter	CP002027.1	202331	203734	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
