chrom,feature,start0,end0,strand,locus_tag,gene_name,rna_type,gene_product,gene_len,SRR35996296_sense_avg_depth,SRR35996296_antisense_avg_depth,SRR35996296_sense_TPM,SRR35996296_antisense_TPM,SRR35996297_sense_avg_depth,SRR35996297_antisense_avg_depth,SRR35996297_sense_TPM,SRR35996297_antisense_TPM,SRR35996298_sense_avg_depth,SRR35996298_antisense_avg_depth,SRR35996298_sense_TPM,SRR35996298_antisense_TPM,sample_95_sense_TPM,sample_95_antisense_TPM,sample_enr_sense_TPM,sample_enr_antisense_TPM,avg_sense_TPM,avg_antisense_TPM,PacBio_sense_TPM,PacBio_antisense_TPM
CP002027.1,gene,668998,669916,+,MMSYN1_0557,,mRNA,conserved hypothetical integrative conjugal element protein,918,3.0349,0.4292,10.0558,1.4221,2.9749,1.7364,9.8047,5.7227,5.2614,4.1797,9.3582,7.4343,9.9303,3.5724,9.3582,7.4343,9.6442,5.5033,51.3394,14.0264
CP002027.1,gene,669930,670347,+,MMSYN1_0558,,mRNA,single-strand binding family protein,417,0.0695,0.0000,0.2304,0.0000,3.3261,0.0000,10.9622,0.0000,7.6475,0.4748,13.6021,0.8445,5.5963,0.0000,13.6021,0.8445,9.5992,0.4223,66.7015,16.0692
CP002027.1,gene,670611,671802,+,MMSYN1_0559,,mRNA,conserved hypothetical integrative conjugal element protein,1191,3.6700,0.0000,12.1604,0.0000,2.2519,0.2955,7.4217,0.9741,6.0529,0.0000,10.7659,0.0000,9.7911,0.4870,10.7659,0.0000,10.2785,0.2435,59.5122,7.5414
CP002027.1,gene,672039,673572,+,MMSYN1_0560,,mRNA,putative liporotein,1533,2.9243,0.2766,9.6896,0.9164,5.1559,0.1422,16.9927,0.4687,17.2172,1.4501,30.6232,2.5792,13.3411,0.6926,30.6232,2.5792,21.9822,1.6359,171.3299,2.2340
CP002027.1,gene,673573,673765,+,MMSYN1_0561,,mRNA,conserved hypothetical integrative conjugal element protein,192,35.5417,1.2500,117.7652,4.1418,29.1458,0.0000,96.0579,0.0000,73.0521,0.5104,129.9334,0.9078,106.9115,2.0709,129.9334,0.9078,118.4224,1.4894,163.7271,3.0330
CP002027.1,gene,673861,674092,+,MMSYN1_0562,,mRNA,conserved hypothetical integrative conjugal element protein,231,0.7186,2.6623,2.3811,8.8215,0.0000,0.0000,0.0000,0.0000,3.6883,0.0000,6.5602,0.0000,1.1905,4.4107,6.5602,0.0000,3.8754,2.2054,15.9300,5.0674
CP002027.1,gene,674119,676843,+,MMSYN1_0563,,mRNA,putative membrane protein,2724,0.6512,0.7496,2.1579,2.4839,0.6446,0.5727,2.1246,1.8874,4.9090,0.9159,8.7313,1.6291,2.1412,2.1857,8.7313,1.6291,5.4362,1.9074,17.5100,14.7185
CP002027.1,gene,676949,677135,+,MMSYN1_0564,,mRNA,conserved hypothetical integrative conjugal element protein,186,0.0000,0.3871,0.0000,1.2826,0.0000,2.1505,0.0000,7.0877,2.6774,1.1935,4.7622,2.1229,0.0000,4.1851,4.7622,2.1229,2.3811,3.1540,15.2153,13.3770
CP002027.1,gene,677224,677602,+,MMSYN1_0565,,mRNA,conserved hypothetical integrative conjugal element protein,378,3.2196,18.7249,10.6679,62.0437,0.0000,16.8280,0.0000,55.4613,1.0820,18.3069,1.9245,32.5613,5.3339,58.7525,1.9245,32.5613,3.6292,45.6569,9.9476,17.5106
CP002027.1,gene,677608,679531,+,MMSYN1_0566,,pseudo,PSEUDOGENE - putative membrane protein,1923,2.2116,5.7311,7.3282,18.9898,3.6620,9.0484,12.0691,29.8213,6.8508,12.2902,12.1850,21.8598,9.6986,24.4056,12.1850,21.8598,10.9418,23.1327,17.8716,14.5730
CP002027.1,gene,679555,682399,+,MMSYN1_0567,,mRNA,putative membrane protein,2844,0.7257,0.0000,2.4047,0.0000,0.4627,0.0612,1.5250,0.2016,4.0366,2.6494,7.1796,4.7124,1.9649,0.1008,7.1796,4.7124,4.5722,2.4066,53.7976,7.7691
CP002027.1,gene,682411,683077,+,MMSYN1_0568,,mRNA,conserved hypothetical integrative conjugal element protein,666,0.3273,0.0000,1.0846,0.0000,1.5285,0.4685,5.0377,1.5440,13.6186,1.0180,24.2226,1.8107,3.0611,0.7720,24.2226,1.8107,13.6419,1.2913,84.3000,22.9042
CP002027.1,gene,683123,688091,+,MMSYN1_0569,,mRNA,putative membrane protein,4968,5.5264,0.8148,18.3113,2.6998,5.9430,1.2472,19.5869,4.1104,16.2935,3.7991,28.9802,6.7573,18.9491,3.4051,28.9802,6.7573,23.9647,5.0812,27.2963,13.3169
CP002027.1,gene,688546,689293,+,MMSYN1_0570,,mRNA,conserved hypothetical integrative conjugal element protein,747,29.9732,0.2892,99.3145,0.9581,51.1232,1.8461,168.4901,6.0842,428.7764,1.8286,762.6389,3.2525,133.9023,3.5211,762.6389,3.2525,448.2706,3.3868,328.1600,8.7147
CP002027.1,gene,689488,689854,+,MMSYN1_0571,,mRNA,conserved hypothetical integrative conjugal element protein,366,109.5301,0.0000,362.9213,0.0000,92.0355,0.0000,303.3277,0.0000,294.7131,0.0000,524.1885,0.0000,333.1245,0.0000,524.1885,0.0000,428.6565,0.0000,0.5977,0.0000
CP002027.1,gene,690077,690992,+,MMSYN1_0572,,mRNA,CobQ/CobB/MinD/ParA nucleotide binding domain_ putative,915,2.2251,0.0000,7.3729,0.0000,4.5891,0.0000,15.1245,0.0000,34.6230,0.0000,61.5818,0.0000,11.2487,0.0000,61.5818,0.0000,36.4152,0.0000,9.0338,0.0000
CP002027.1,gene,691041,692274,+,MMSYN1_0573,,mRNA,conserved hypothetical integrative conjugal element protein,1233,0.2384,0.0000,0.7901,0.0000,0.3715,0.0000,1.2242,0.0000,0.8216,0.0203,1.4613,0.0361,1.0071,0.0000,1.4613,0.0361,1.2342,0.0180,3.8664,0.0361
CP002027.1,gene,692860,695401,+,MMSYN1_0574,,mRNA,putative liporotein,2541,35.7950,0.0000,118.6045,0.0000,45.8398,0.7218,151.0774,2.3788,187.8072,1.7013,334.0413,3.0260,134.8409,1.1894,334.0413,3.0260,234.4411,2.1077,6146.6311,7.4692
CP002027.1,gene,695456,696836,-,MMSYN1_0575,atpD_1,mRNA,ATP synthase F1_ beta subunit,1380,93.2138,0.3652,308.8582,1.2101,96.0543,0.4116,316.5728,1.3565,315.5196,1.5500,561.1957,2.7569,312.7155,1.2833,561.1957,2.7569,436.9556,2.0201,707.0093,5.4907
CP002027.1,gene,696835,698383,-,MMSYN1_0576,atpA_1,mRNA,FOF1 ATP synthase_ alpha subunit,1548,37.5310,1.0452,124.3567,3.4633,48.5388,0.3217,159.9725,1.0603,177.5846,0.3463,315.8591,0.6159,142.1646,2.2618,315.8591,0.6159,229.0119,1.4388,888.4298,1.9330
CP002027.1,gene,698387,700691,-,MMSYN1_0577,,mRNA,conserved hypothetical protein,2304,83.9670,0.1832,278.2197,0.6069,86.0729,0.3403,283.6764,1.1215,218.2661,1.0126,388.2167,1.8010,280.9480,0.8642,388.2167,1.8010,334.5824,1.3326,795.2137,2.7779
CP002027.1,gene,700692,701136,-,MMSYN1_0578,,mRNA,conserved hypothetical protein,444,1.1914,0.0495,3.9478,0.1642,2.2185,0.0000,7.3116,0.0000,5.3581,0.0000,9.5301,0.0000,5.6297,0.0821,9.5301,0.0000,7.5799,0.0410,296.0275,6.5949
CP002027.1,gene,701135,702047,-,MMSYN1_0579,,mRNA,conserved hypothetical protein,912,0.6031,0.3289,1.9982,1.0899,0.5833,0.0000,1.9225,0.0000,2.1140,0.0000,3.7601,0.0000,1.9604,0.5450,3.7601,0.0000,2.8602,0.2725,214.3364,7.0652
CP002027.1,gene,702048,702543,-,MMSYN1_0580,,mRNA,conserved hypothetical protein,495,0.9374,0.0000,3.1059,0.0000,2.8404,0.0000,9.3613,0.0000,1.4242,0.0000,2.5332,0.0000,6.2336,0.0000,2.5332,0.0000,4.3834,0.0000,99.9820,5.3394
CP002027.1,gene,702517,703981,-,MMSYN1_0581,,mRNA,putative membrane protein,1464,1.2678,0.0000,4.2006,0.0000,1.0943,0.0000,3.6064,0.0000,4.2008,0.3709,7.4717,0.6597,3.9035,0.0000,7.4717,0.6597,5.6876,0.3299,29.3577,1.8537
CP002027.1,gene,704012,706598,-,MMSYN1_0582,,mRNA,putative liporotein,2586,79.4153,0.8349,263.1379,2.7663,76.3507,0.6497,251.6343,2.1411,167.5383,1.5762,297.9903,2.8035,257.3861,2.4537,297.9903,2.8035,277.6882,2.6286,406.5065,5.3569
CP002027.1,gene,706620,708873,-,MMSYN1_0583,,mRNA,mycoplasma virulence signal region (Myco_arth_vir_N) family,2253,68.0226,0.7403,225.3889,2.4531,76.7488,0.8407,252.9462,2.7706,120.4359,2.8926,214.2120,5.1449,239.1675,2.6119,214.2120,5.1449,226.6898,3.8784,446.3827,4.5627
CP002027.1,gene,709144,711715,-,MMSYN1_0584,,mRNA,putative liporotein,2571,57.3738,0.6884,190.1046,2.2811,62.5881,0.1937,206.2758,0.6384,143.6320,0.9152,255.4697,1.6278,198.1902,1.4598,255.4697,1.6278,226.8300,1.5438,698.0633,3.3650
CP002027.1,gene,711734,713984,-,MMSYN1_0585,,mRNA,mycoplasma virulence signal region (Myco_arth_vir_N) family,2250,52.5187,0.6933,174.0174,2.2973,52.3653,0.8382,172.5840,2.7626,97.1520,2.9738,172.7984,5.2893,173.3007,2.5300,172.7984,5.2893,173.0496,3.9096,648.1323,1.2928
CP002027.1,gene,714176,716732,-,MMSYN1_0586,,mRNA,putative liporotein,2556,34.0121,1.2355,112.6971,4.0938,33.3564,0.5939,109.9350,1.9573,71.1412,0.7214,126.5346,1.2832,111.3161,3.0256,126.5346,1.2832,118.9254,2.1544,277.4355,3.3498
CP002027.1,gene,716746,718999,-,MMSYN1_0587,,mRNA,mycoplasma virulence signal region (Myco_arth_vir_N) family,2253,26.2392,1.1358,86.9421,3.7635,24.9081,0.8739,82.0914,2.8803,55.7847,4.9827,99.2210,8.8624,84.5168,3.3219,99.2210,8.8624,91.8689,6.0922,213.7008,3.2893
CP002027.1,gene,719218,721780,-,MMSYN1_0588,,mRNA,putative liporotein,2562,31.5597,0.1948,104.5712,0.6454,34.0683,0.2873,112.2812,0.9468,81.0925,0.6362,144.2344,1.1316,108.4262,0.7961,144.2344,1.1316,126.3303,0.9638,460.2927,3.1245
CP002027.1,gene,721799,724058,-,MMSYN1_0589,,mRNA,mycoplasma virulence signal region (Myco_arth_vir_N) family,2259,43.3183,0.1399,143.5325,0.4635,44.4285,0.3966,146.4261,1.3072,102.8026,0.0000,182.8488,0.0000,144.9793,0.8854,182.8488,0.0000,163.9140,0.4427,389.3364,0.8194
CP002027.1,gene,724656,725553,-,MMSYN1_0925,,mRNA,conserved domain protein,897,0.1851,0.0000,0.6132,0.0000,0.6433,0.4303,2.1200,1.4182,1.0524,0.4805,1.8718,0.8546,1.3666,0.7091,1.8718,0.8546,1.6192,0.7819,58.2493,12.3049
CP002027.1,gene,725659,726226,-,MMSYN1_0926,,mRNA,hypothetical protein,567,68.2628,25.7125,226.1846,85.1969,69.1605,31.2099,227.9369,102.8605,87.2399,19.2063,155.1683,34.1612,227.0608,94.0287,155.1683,34.1612,191.1145,64.0949,163.5696,23.5031
CP002027.1,gene,726176,726560,+,MMSYN1_0927,,mRNA,hypothetical protein,384,74.1719,82.4557,245.7641,273.2121,97.2917,95.9323,320.6508,316.1706,40.5938,91.9818,72.2017,163.6025,283.2074,294.6913,72.2017,163.6025,177.7045,229.1469,27.3711,200.2899
CP002027.1,gene,726552,727071,-,MMSYN1_0590,,mRNA,type III restriction enzyme_ res subunit,519,19.6975,5.7187,65.2665,18.9485,33.1214,6.9422,109.1604,22.8799,66.8574,6.4258,118.9153,11.4292,87.2134,20.9142,118.9153,11.4292,103.0644,16.1717,203.9693,28.1170
CP002027.1,gene,727057,728260,-,MMSYN1_0591,mmyCImod,pseudo,PSEUDOGENE - Type III restriction-modification system (MmyCI) adenine DNA methyltransferase subunit_ authentic frameshift,1203,14.3159,2.6692,47.4348,8.8441,15.2078,5.1363,50.1214,16.9281,38.2544,16.3142,68.0407,29.0171,48.7781,12.8861,68.0407,29.0171,58.4094,20.9516,173.2225,15.3869
CP002027.1,gene,729114,730587,-,MMSYN1_0592,,mRNA,cdsf,1473,0.2838,0.7318,0.9403,2.4249,0.2919,0.2851,0.9621,0.9397,0.6266,0.1595,1.1145,0.2838,0.9512,1.6823,1.1145,0.2838,1.0329,0.9830,1146.1034,16.3395
CP002027.1,gene,730810,731089,-,MMSYN1_0593,,mRNA,hypothetical protein,279,2.0717,0.6523,6.8644,2.1615,0.0000,0.0000,0.0000,0.0000,17.7634,7.5269,31.5948,13.3876,3.4322,1.0807,31.5948,13.3876,17.5135,7.2342,70.2648,3.0264
CP002027.1,gene,731219,732998,-,MMSYN1_0594,,mRNA,putative membrane protein,1779,8.4413,0.3238,27.9696,1.0728,12.4160,2.1596,40.9201,7.1177,54.6790,11.9674,97.2543,21.2857,34.4449,4.0952,97.2543,21.2857,65.8496,12.6905,192.0784,4.0532
CP002027.1,gene,733269,734646,+,MMSYN1_0595,,pseudo,PSEUDOGENE - conserved hypothetical protein,1377,0.0000,0.7415,0.0000,2.4568,0.5142,0.0000,1.6946,0.0000,4.0349,0.6325,7.1766,1.1251,0.8473,1.2284,7.1766,1.1251,4.0119,1.1767,18.9708,0.4923
CP002027.1,gene,735281,737948,+,MMSYN1_0596,,mRNA,hypothetical protein,2667,1.1616,0.0000,3.8489,0.0000,3.6175,0.2827,11.9226,0.9318,11.1279,0.8845,19.7925,1.5732,7.8858,0.4659,19.7925,1.5732,13.8391,1.0196,28.2577,2.5536
CP002027.1,gene,738367,738793,+,MMSYN1_0597,,pseudo,PSEUDOGENE - Fic family protein,426,0.0000,0.0000,0.0000,0.0000,0.0235,0.0000,0.0774,0.0000,0.8122,0.7183,1.4446,1.2776,0.0387,0.0000,1.4446,1.2776,0.7417,0.6388,127.5022,2.5458
CP002027.1,gene,739135,740662,+,MMSYN1_0598,,mRNA,conserved hypothetical protein,1527,205.3766,0.0000,680.5029,0.0000,237.1205,0.2017,781.4941,0.6648,728.3104,0.0000,1295.4020,0.0000,730.9985,0.3324,1295.4020,0.0000,1013.2003,0.1662,3544.4188,1.0016
CP002027.1,gene,740800,740941,-,MMSYN1_0599,,mRNA,conserved hypothetical protein,141,24.4965,0.0000,81.1675,0.0000,47.2199,0.0000,155.6257,0.0000,94.0284,0.0000,167.2426,0.0000,118.3966,0.0000,167.2426,0.0000,142.8196,0.0000,1.9020,52.1299
CP002027.1,gene,741754,743587,+,MMSYN1_0600,,mRNA,RNA-metabolising metallo-beta-lactamase family,1833,174.8734,0.5706,579.4326,1.8908,184.7921,0.2717,609.0320,0.8954,497.3393,0.8080,884.5876,1.4371,594.2323,1.3931,884.5876,1.4371,739.4100,1.4151,527.0732,3.8292
CP002027.1,gene,743661,744606,+,MMSYN1_0601,,mRNA,putative membrane protein,945,7.0349,0.0000,23.3098,0.0000,9.6190,0.0000,31.7021,0.0000,94.3799,1.1058,167.8679,1.9669,27.5060,0.0000,167.8679,1.9669,97.6869,0.9834,1845.4596,2.7562
CP002027.1,gene,744737,746000,+,MMSYN1_0602,,pseudo,PSEUDOGENE - conserved hypothetical protein,1263,1.1821,0.0000,3.9168,0.0000,1.6572,0.1504,5.4616,0.4958,46.1298,0.0396,82.0484,0.0704,4.6892,0.2479,82.0484,0.0704,43.3688,0.1592,376.1851,10.0449
CP002027.1,gene,746502,747171,+,MMSYN1_0604,,mRNA,LemA family,669,86.0433,1.1091,285.0995,3.6750,90.9357,0.0000,299.7030,0.0000,319.7937,1.4723,568.7979,2.6188,292.4013,1.8375,568.7979,2.6188,430.5996,2.2281,234.0324,6.6766
CP002027.1,gene,746853,746941,+,MMSYN1_0603,,ncRNA,Small nucleolar RNA snR69,88,95.8977,0.0000,317.7514,0.0000,98.4659,0.0000,324.5208,0.0000,371.2500,1.9886,660.3201,3.5371,321.1361,0.0000,660.3201,3.5371,490.7281,1.7685,232.7686,6.8325
CP002027.1,gene,747353,747662,+,MMSYN1_0605,,mRNA,hypothetical protein,309,15.5081,0.8803,51.3851,2.9167,25.1909,3.0971,83.0235,10.2073,31.9709,2.8964,56.8647,5.1517,67.2043,6.5620,56.8647,5.1517,62.0345,5.8569,28.4428,18.4145
CP002027.1,gene,747928,749143,-,MMSYN1_0606,pgk,mRNA,phosphoglycerate kinase,1215,467.0420,1.2790,1547.5155,4.2379,431.2140,1.5992,1421.1812,5.2705,1108.9235,7.3893,1972.3756,13.1429,1484.3484,4.7542,1972.3756,13.1429,1728.3620,8.9486,1006.7857,0.4473
CP002027.1,gene,749254,750271,-,MMSYN1_0607,gap,mRNA,glyceraldehyde-3-phosphate dehydrogenase_ type I,1017,1731.7729,0.3559,5738.1253,1.1794,1595.8063,0.0000,5259.4071,0.0000,4056.9145,1.3963,7215.7904,2.4835,5498.7662,0.5897,7215.7904,2.4835,6357.2783,1.5366,4138.3217,0.0000
CP002027.1,gene,750371,751310,-,MMSYN1_0608,,mRNA,primosomal protein,939,1.3525,0.0000,4.4814,0.0000,0.1534,0.1576,0.5054,0.5195,0.9425,0.1640,1.6764,0.2917,2.4934,0.2597,1.6764,0.2917,2.0849,0.2757,35.2087,0.1767
CP002027.1,gene,751319,752504,-,MMSYN1_0609,,mRNA,chromosome replication initiation/membrane attachment protein,1185,0.3713,0.0000,1.2303,0.0000,0.1097,0.0000,0.3616,0.0000,1.2759,0.0000,2.2695,0.0000,0.7959,0.0000,2.2695,0.0000,1.5327,0.0000,7.0128,0.8356
CP002027.1,gene,752660,753485,-,MMSYN1_0610,mutM,mRNA,DNA-formamidopyrimidine glycosylase,825,2.2764,0.0000,7.5426,0.0000,3.3697,0.4727,11.1057,1.5580,30.5733,0.0000,54.3790,0.0000,9.3242,0.7790,54.3790,0.0000,31.8516,0.3895,59.5456,2.1745
CP002027.1,gene,753495,756231,-,MMSYN1_0611,polA,mRNA,DNA polymerase I superfamily,2736,5.9145,0.0314,19.5973,0.1042,6.6974,0.2251,22.0730,0.7420,28.4061,0.0000,50.5242,0.0000,20.8351,0.4231,50.5242,0.0000,35.6796,0.2115,63.3045,6.3716
CP002027.1,gene,756239,759203,-,MMSYN1_0612,,mRNA,DNA polymerase III_ alpha subunit subfamily_ putative,2964,4.1066,0.4453,13.6070,1.4756,6.1184,0.4946,20.1649,1.6301,15.4585,1.7436,27.4951,3.1012,16.8860,1.5529,27.4951,3.1012,22.1905,2.3270,35.1987,4.4102
CP002027.1,gene,759397,760642,-,MMSYN1_0613,tyrS,mRNA,tyrosine--tRNA ligase,1245,35.9526,0.2892,119.1268,0.9581,40.8707,0.0000,134.7003,0.0000,181.6410,0.4450,323.0739,0.7915,126.9135,0.4791,323.0739,0.7915,224.9937,0.6353,369.9709,1.0713
CP002027.1,gene,760650,761712,-,MMSYN1_0614,,mRNA,nicotinate phosphoribosyltransferase,1062,56.4256,0.4981,186.9629,1.6505,51.9708,0.0000,171.2837,0.0000,233.8409,1.3051,415.9187,2.3213,179.1233,0.8252,415.9187,2.3213,297.5210,1.5733,504.1194,3.7747
CP002027.1,gene,761689,762298,-,MMSYN1_0615,,mRNA,phenylalanine-tRNA ligase,609,30.9704,0.0000,102.6187,0.0000,36.0575,0.3810,118.8371,1.2555,139.0690,2.3448,247.3536,4.1706,110.7279,0.6278,247.3536,4.1706,179.0408,2.3992,346.8525,37.9146
CP002027.1,gene,762372,763212,+,MMSYN1_0616,,mRNA,EDD domain protein_ DegV family_ putative,840,74.4976,0.0000,246.8434,0.0000,75.5988,0.8000,249.1561,2.6366,352.6131,1.9988,627.1718,3.5552,247.9998,1.3183,627.1718,3.5552,437.5858,2.4367,325.7760,3.1212
CP002027.1,gene,763222,764074,+,MMSYN1_0617,,mRNA,DegV family protein,852,76.2934,0.0000,252.7937,0.0000,88.9824,1.7993,293.2653,5.9301,354.7195,1.4519,630.9183,2.5824,273.0295,2.9650,630.9183,2.5824,451.9739,2.7737,308.6713,5.9679
CP002027.1,gene,764109,764184,-,MMSYN1_0618,,tRNA,tRNA-Trp,75,8.8267,12.8267,29.2466,42.5004,7.7333,11.0667,25.4873,36.4732,2.2667,9.0267,4.0316,16.0552,27.3670,39.4868,4.0316,16.0552,15.6993,27.7710,27.4229,5.8241
CP002027.1,gene,764221,764297,-,MMSYN1_0619,,tRNA,tRNA-Sec,76,27.8553,1.3421,92.2967,4.4470,42.5395,5.2368,140.2002,17.2594,42.3684,7.0789,75.3582,12.5909,116.2485,10.8532,75.3582,12.5909,95.8033,11.7220,231.1423,3.3476
CP002027.1,gene,764372,764837,-,MMSYN1_0620,,mRNA,ferric uptake regulator,465,5.3161,0.0301,17.6147,0.0998,8.3720,0.2280,27.5923,0.7513,25.6860,2.1613,45.6862,3.8442,22.6035,0.4255,45.6862,3.8442,34.1448,2.1348,235.4095,1.8037
CP002027.1,gene,764837,765059,-,MMSYN1_0621,,mRNA,conserved domain protein,222,54.5946,1.9640,180.8959,6.5075,71.8378,0.0000,236.7608,0.0000,215.6081,2.0180,383.4892,3.5893,208.8284,3.2537,383.4892,3.5893,296.1588,3.4215,234.5658,0.7374
CP002027.1,gene,765082,765445,-,MMSYN1_0622,,mRNA,putative liporotein,363,0.5455,0.0000,1.8073,0.0000,0.7163,0.0000,2.3606,0.0000,1.6391,0.2149,2.9154,0.3822,2.0840,0.0000,2.9154,0.3822,2.4997,0.1911,3.5362,1.3239
CP002027.1,gene,765431,766502,-,MMSYN1_0623,,mRNA,conserved hypothetical protein,1071,0.2148,0.0000,0.7116,0.0000,0.0672,0.0000,0.2216,0.0000,0.4332,0.1905,0.7706,0.3388,0.4666,0.0000,0.7706,0.3388,0.6186,0.1694,1.1765,2.0739
CP002027.1,gene,766602,766678,-,MMSYN1_0624,,tRNA,tRNA-His,76,3.0263,0.0000,10.0275,0.0000,6.5000,6.7368,21.4225,22.2031,4.7368,4.1842,8.4251,7.4422,15.7250,11.1015,8.4251,7.4422,12.0751,9.2719,8.3512,0.2458
CP002027.1,gene,766798,767731,-,MMSYN1_0625,arcC_1,mRNA,carbamate kinase 1,933,125.0750,1.6056,414.4286,5.3200,122.7299,3.7567,404.4893,12.3812,412.0364,4.0236,732.8645,7.1565,409.4589,8.8506,732.8645,7.1565,571.1617,8.0035,560.9405,0.2250
CP002027.1,gene,767847,768942,-,MMSYN1_0626,aguA,mRNA,agmatine deiminase,1095,367.9534,3.9087,1219.1916,12.9512,314.8475,3.1160,1037.6642,10.2696,968.8703,11.5571,1723.2715,20.5559,1128.4279,11.6104,1723.2715,20.5559,1425.8497,16.0831,2866.3686,3.1608
CP002027.1,gene,768948,770367,-,MMSYN1_0627,,pseudo,PSEUDOGENE - amino acid permease family protein,1419,82.8132,5.5736,274.3967,18.4679,80.2142,3.7414,264.3675,12.3307,490.1776,8.9711,871.8495,15.9564,269.3821,15.3993,871.8495,15.9564,570.6158,15.6778,6959.7489,10.6155
CP002027.1,gene,770393,771491,-,MMSYN1_0628,argF,mRNA,ornithine carbamoyltransferase,1098,203.5346,5.9308,674.3997,19.6513,191.1166,6.0856,629.8759,20.0568,598.1885,2.5446,1063.9620,4.5260,652.1378,19.8540,1063.9620,4.5260,858.0499,12.1900,7726.9179,3.3496
CP002027.1,gene,771785,772163,-,MMSYN1_0629,,mRNA,hypothetical protein,378,707.5344,1.2751,2344.3727,4.2251,607.0820,2.0926,2000.8014,6.8967,1382.9392,2.5079,2459.7509,4.4607,2172.5870,5.5609,2459.7509,4.4607,2316.1690,5.0108,15.6319,17.6179
CP002027.1,gene,772383,773271,+,MMSYN1_0630,,mRNA,ABC transporter_ ATP-binding component,888,4.6892,0.0000,15.5373,0.0000,6.0394,0.2072,19.9045,0.6829,10.2106,3.9122,18.1610,6.9583,17.7209,0.3415,18.1610,6.9583,17.9409,3.6499,24.8180,21.3833
CP002027.1,gene,773272,774037,+,MMSYN1_0631,,pseudo,PSEUDOGENE - ABC transporter_ permease protein_ putative,765,0.0000,0.9098,0.0000,3.0146,0.2536,0.6222,0.8358,2.0507,5.6000,3.3922,9.9604,6.0334,0.4179,2.5326,9.9604,6.0334,5.1891,4.2830,21.2418,16.1514
CP002027.1,gene,774070,774547,-,MMSYN1_0632,,mRNA,conserved hypothetical protein,477,144.2180,0.0000,477.8578,0.0000,192.2453,0.3983,633.5958,1.3128,499.8553,1.4465,889.0627,2.5729,555.7268,0.6564,889.0627,2.5729,722.3948,1.6146,179.5989,0.9338
CP002027.1,gene,774637,776197,-,MMSYN1_0633,,mRNA,putative membrane protein,1560,384.2782,1.5622,1273.2827,5.1762,354.1154,0.3282,1167.0821,1.0817,880.5269,1.4006,1566.1404,2.4912,1220.1824,3.1289,1566.1404,2.4912,1393.1614,2.8101,1188.9418,0.4537
CP002027.1,gene,776263,778678,-,MMSYN1_0634,leuS,mRNA,leucine--tRNA ligase,2415,54.4663,0.6882,180.4707,2.2803,61.8542,0.2070,203.8572,0.6824,200.6364,1.4373,356.8600,2.5564,192.1639,1.4813,356.8600,2.5564,274.5120,2.0189,466.8102,1.7907
CP002027.1,gene,778815,778892,-,MMSYN1_0635,,tRNA,tRNA-Ile,77,10.0260,0.0000,33.2205,0.0000,9.8312,0.0000,32.4013,0.0000,9.0390,0.0000,16.0771,0.0000,32.8109,0.0000,16.0771,0.0000,24.4440,0.0000,29.5423,0.2458
CP002027.1,gene,778964,781754,-,MMSYN1_0636,,mRNA,putative liporotein,2790,4.4584,0.0000,14.7727,0.0000,6.7735,0.0000,22.3238,0.0000,22.9910,0.0638,40.8928,0.1135,18.5483,0.0000,40.8928,0.1135,29.7205,0.0567,269.6703,0.9983
CP002027.1,gene,781912,782311,-,MMSYN1_0637,rpsI,mRNA,ribosomal protein S9,399,2701.2356,0.9323,8950.3818,3.0892,2542.9248,1.4737,8380.8899,4.8569,3671.6491,0.8772,6530.5420,1.5602,8665.6359,3.9731,6530.5420,1.5602,7598.0890,2.7666,2295.2704,0.0000
CP002027.1,gene,782310,782766,-,MMSYN1_0638,rplM,mRNA,ribosomal protein L13,456,4903.8465,3.6360,16248.6007,12.0476,4262.4671,2.7500,14048.1022,9.0634,5865.3838,9.6667,10432.4062,17.1935,15148.3515,10.5555,10432.4062,17.1935,12790.3788,13.8745,2265.5994,0.2658
CP002027.1,gene,782895,787041,-,MMSYN1_0639,,mRNA,efflux ABC transporter_ permease protein,4146,2.3080,0.0000,7.6474,0.0000,2.7841,0.0550,9.1758,0.1812,19.9580,0.1259,35.4982,0.2239,8.4116,0.0906,35.4982,0.2239,21.9549,0.1573,190.9475,6.7429
CP002027.1,gene,787135,787891,-,MMSYN1_0640,,mRNA,tRNA pseudouridine synthase A (tRNA-uridine isomeraseI) (tRNA pseudouridylate synthase I),756,10.4934,0.0000,34.7692,0.0000,9.3929,0.4180,30.9567,1.3776,87.4246,2.0926,155.4969,3.7220,32.8629,0.6888,155.4969,3.7220,94.1799,2.2054,649.6111,9.3565
CP002027.1,gene,787893,788904,-,MMSYN1_0641,,mRNA,ABC transporter_ permease component,1011,117.5994,1.7013,389.6586,5.6371,126.7448,3.4461,417.7215,11.3575,365.6192,10.1592,650.3049,18.0696,403.6900,8.4973,650.3049,18.0696,526.9975,13.2835,714.4955,9.1593
CP002027.1,gene,788917,789829,-,MMSYN1_0642,,mRNA,cobalt import ATP-binding protein CbiO 1,912,105.6897,0.0000,350.1964,0.0000,133.5910,0.4846,440.2850,1.5973,351.1425,1.4079,624.5562,2.5041,395.2407,0.7986,624.5562,2.5041,509.8984,1.6514,575.2927,8.5002
