orfs	isoform_id	n_reads	strand	n_orfs	n_with_stop	n_without_stop
MMSYN1_0626✗	ISO_062039	28	-	1	0	1
MMSYN1_0626✗	ISO_062048	32	-	1	0	1
MMSYN1_0626✗	ISO_062069	23	-	1	0	1
MMSYN1_0626✗	ISO_062081	13	-	1	0	1
MMSYN1_0626✗	ISO_062090	51	-	1	0	1
MMSYN1_0626✗	ISO_062101	110	-	1	0	1
MMSYN1_0626✗	ISO_062110	116	-	1	0	1
MMSYN1_0626✗	ISO_062133	188	-	1	0	1
MMSYN1_0626✗	ISO_062143	191	-	1	0	1
MMSYN1_0626✗	ISO_062154	15	-	1	0	1
MMSYN1_0626✗	ISO_062162	31	-	1	0	1
MMSYN1_0626✗	ISO_062175	70	-	1	0	1
MMSYN1_0626✗	ISO_062191	60	-	1	0	1
MMSYN1_0626✗	ISO_062207	29	-	1	0	1
MMSYN1_0626✗	ISO_062223	155	-	1	0	1
MMSYN1_0626✗	ISO_062229	38	-	1	0	1
MMSYN1_0626✗	ISO_062234	23	-	1	0	1
MMSYN1_0626✗	ISO_062243	25	-	1	0	1
MMSYN1_0626✗	ISO_062247	24	-	1	0	1
MMSYN1_0626✗	ISO_062257	35	-	1	0	1
MMSYN1_0626✗	ISO_062264	69	-	1	0	1
MMSYN1_0626✗	ISO_062273	44	-	1	0	1
MMSYN1_0626✗	ISO_062285	49	-	1	0	1
MMSYN1_0626✗	ISO_062300	55	-	1	0	1
MMSYN1_0626✗	ISO_062309	85	-	1	0	1
MMSYN1_0626✗	ISO_062315	32	-	1	0	1
MMSYN1_0626✗	ISO_062320	40	-	1	0	1
MMSYN1_0626✗	ISO_062326	11	-	1	0	1
MMSYN1_0626✗	ISO_062333	61	-	1	0	1
MMSYN1_0626✗	ISO_062340	40	-	1	0	1
MMSYN1_0626✗	ISO_062347	27	-	1	0	1
MMSYN1_0626✗	ISO_062363	144	-	1	0	1
MMSYN1_0626✗	ISO_062372	55	-	1	0	1
MMSYN1_0626✗	ISO_062380	66	-	1	0	1
MMSYN1_0626✗	ISO_062387	42	-	1	0	1
MMSYN1_0626✗	ISO_062399	42	-	1	0	1
MMSYN1_0626✗	ISO_062403	39	-	1	0	1
MMSYN1_0626✗	ISO_062416	14	-	1	0	1
MMSYN1_0626✗	ISO_062425	42	-	1	0	1
MMSYN1_0626✗	ISO_062432	30	-	1	0	1
MMSYN1_0626✗	ISO_062438	41	-	1	0	1
MMSYN1_0626✗	ISO_062448	17	-	1	0	1
MMSYN1_0626✗	ISO_062458	141	-	1	0	1
MMSYN1_0626✗	ISO_062470	32	-	1	0	1
MMSYN1_0626✗	ISO_062475	40	-	1	0	1
MMSYN1_0626✗	ISO_062487	36	-	1	0	1
MMSYN1_0626✗	ISO_062502	57	-	1	0	1
MMSYN1_0626✗	ISO_062517	18	-	1	0	1
MMSYN1_0626✗	ISO_062525	23	-	1	0	1
MMSYN1_0626✗	ISO_062530	26	-	1	0	1
MMSYN1_0626✗	ISO_062541	39	-	1	0	1
MMSYN1_0626✗	ISO_062547	10	-	1	0	1
MMSYN1_0626✗	ISO_062559	60	-	1	0	1
MMSYN1_0626✗	ISO_062571	22	-	1	0	1
MMSYN1_0626✗	ISO_062582	97	-	1	0	1
MMSYN1_0626✗	ISO_062592	36	-	1	0	1
MMSYN1_0626✗	ISO_062599	24	-	1	0	1
MMSYN1_0626✗	ISO_062606	34	-	1	0	1
MMSYN1_0626✗	ISO_062614	14	-	1	0	1
MMSYN1_0626✗	ISO_062628	73	-	1	0	1
MMSYN1_0626✗	ISO_062640	20	-	1	0	1
MMSYN1_0626✗	ISO_062653	11	-	1	0	1
MMSYN1_0628✓ MMSYN1_0626✗	ISO_062661	12	-	2	1	1
MMSYN1_0628✓ MMSYN1_0626✗	ISO_062714	2234	-	2	1	1
MMSYN1_0628✓	ISO_062662	43	-	1	1	0
MMSYN1_0628✓	ISO_062715	6982	-	1	1	0
MMSYN1_0628✓	ISO_062716	14	-	1	1	0
MMSYN1_0628✓	ISO_062717	31	-	1	1	0
MMSYN1_0628✓	ISO_062718	10	-	1	1	0
MMSYN1_0628✓	ISO_062719	13	-	1	1	0
MMSYN1_0628✓	ISO_062720	42	-	1	1	0
MMSYN1_0628✓	ISO_062721	19	-	1	1	0
MMSYN1_0628✓	ISO_062722	22	-	1	1	0
MMSYN1_0628✓	ISO_062723	17	-	1	1	0
MMSYN1_0628✓	ISO_062724	11	-	1	1	0
MMSYN1_0628✓	ISO_062725	37	-	1	1	0
MMSYN1_0628✓	ISO_062726	52	-	1	1	0
MMSYN1_0628✓	ISO_062727	25	-	1	1	0
MMSYN1_0628✓	ISO_062728	24	-	1	1	0
MMSYN1_0628✓	ISO_062729	58	-	1	1	0
MMSYN1_0628✓	ISO_062730	18	-	1	1	0
MMSYN1_0628✓	ISO_062732	33	-	1	1	0
MMSYN1_0628✓	ISO_062733	18	-	1	1	0
MMSYN1_0628✓	ISO_062735	16	-	1	1	0
MMSYN1_0628✓	ISO_062736	16	-	1	1	0
MMSYN1_0628✓	ISO_062737	15	-	1	1	0
MMSYN1_0628✓	ISO_062738	21	-	1	1	0
MMSYN1_0628✓	ISO_062739	38	-	1	1	0
MMSYN1_0628✓	ISO_062740	20	-	1	1	0
MMSYN1_0628✓	ISO_062741	25	-	1	1	0
MMSYN1_0628✓	ISO_062742	30	-	1	1	0
MMSYN1_0628✓	ISO_062744	18	-	1	1	0
MMSYN1_0628✓	ISO_062745	18	-	1	1	0
MMSYN1_0628✓	ISO_062747	31	-	1	1	0
MMSYN1_0628✓	ISO_062748	14	-	1	1	0
MMSYN1_0628✓	ISO_062751	10	-	1	1	0
MMSYN1_0628✓	ISO_062752	12	-	1	1	0
MMSYN1_0628✓	ISO_062754	23	-	1	1	0
MMSYN1_0628✓	ISO_062756	12	-	1	1	0
MMSYN1_0628✓	ISO_062757	179	-	1	1	0
MMSYN1_0628✓	ISO_062758	1423	-	1	1	0
MMSYN1_0628✗	ISO_062759	11785	-	1	0	1
MMSYN1_0628✗	ISO_062763	10	-	1	0	1
MMSYN1_0630✗	ISO_030147	11	+	1	0	1
MMSYN1_0630✓	ISO_030153	19	+	1	1	0
MMSYN1_0633✓ MMSYN1_0632✓	ISO_062832	70	-	2	2	0
MMSYN1_0633✓ MMSYN1_0632✗	ISO_062833	15	-	2	1	1
MMSYN1_0633✓ MMSYN1_0632✗	ISO_062834	33	-	2	1	1
MMSYN1_0632✗	ISO_062793	11	-	1	0	1
MMSYN1_0633✓ MMSYN1_0632✗	ISO_062836	299	-	2	1	1
MMSYN1_0633✓ MMSYN1_0632✗	ISO_062837	10	-	2	1	1
MMSYN1_0633✓ MMSYN1_0632✗	ISO_062838	40	-	2	1	1
MMSYN1_0633✓ MMSYN1_0632✗	ISO_062839	16	-	2	1	1
MMSYN1_0633✓ MMSYN1_0632✗	ISO_062841	16	-	2	1	1
MMSYN1_0632✗	ISO_062795	15	-	1	0	1
MMSYN1_0633✓ MMSYN1_0632✗	ISO_062842	1187	-	2	1	1
MMSYN1_0633✓ MMSYN1_0632✗	ISO_062843	11	-	2	1	1
MMSYN1_0633✓	ISO_062847	46	-	1	1	0
MMSYN1_0633✗	ISO_062848	171	-	1	0	1
MMSYN1_0633✗	ISO_062849	446	-	1	0	1
MMSYN1_0633✗	ISO_062850	153	-	1	0	1
MMSYN1_0633✗	ISO_062851	214	-	1	0	1
MMSYN1_0633✗	ISO_062852	296	-	1	0	1
MMSYN1_0633✗	ISO_062853	173	-	1	0	1
MMSYN1_0633✗	ISO_062854	118	-	1	0	1
MMSYN1_0633✗	ISO_062855	98	-	1	0	1
MMSYN1_0633✗	ISO_062856	153	-	1	0	1
MMSYN1_0633✗	ISO_062857	89	-	1	0	1
MMSYN1_0633✗	ISO_062858	96	-	1	0	1
MMSYN1_0633✗	ISO_062859	99	-	1	0	1
MMSYN1_0633✗	ISO_062860	56	-	1	0	1
MMSYN1_0633✗	ISO_062861	60	-	1	0	1
MMSYN1_0633✗	ISO_062862	67	-	1	0	1
MMSYN1_0633✗	ISO_062863	845	-	1	0	1
MMSYN1_0633✗	ISO_062864	162	-	1	0	1
MMSYN1_0633✗	ISO_062865	27	-	1	0	1
MMSYN1_0633✗	ISO_062866	55	-	1	0	1
MMSYN1_0633✗	ISO_062867	37	-	1	0	1
MMSYN1_0633✗	ISO_062868	34	-	1	0	1
MMSYN1_0633✗	ISO_062869	30	-	1	0	1
MMSYN1_0633✗	ISO_062870	47	-	1	0	1
MMSYN1_0633✗	ISO_062871	14	-	1	0	1
MMSYN1_0633✗	ISO_062873	14	-	1	0	1
MMSYN1_0633✗	ISO_062874	48	-	1	0	1
MMSYN1_0634✓	ISO_063048	11	-	1	1	0
MMSYN1_0634✓	ISO_063057	496	-	1	1	0
MMSYN1_0634✗	ISO_063061	180	-	1	0	1
MMSYN1_0634✗	ISO_063062	14	-	1	0	1
MMSYN1_0634✗	ISO_063065	11	-	1	0	1
MMSYN1_0634✗	ISO_063066	30	-	1	0	1
MMSYN1_0634✗	ISO_063082	18	-	1	0	1
MMSYN1_0634✗	ISO_063086	31	-	1	0	1
MMSYN1_0634✗	ISO_063089	57	-	1	0	1
MMSYN1_0634✗	ISO_063096	10	-	1	0	1
MMSYN1_0634✗	ISO_063090	181	-	1	0	1
MMSYN1_0634✗	ISO_063091	16	-	1	0	1
MMSYN1_0634✗	ISO_063092	18	-	1	0	1
MMSYN1_0636✓	ISO_063207	14	-	1	1	0
MMSYN1_0636✓	ISO_063208	19	-	1	1	0
MMSYN1_0636✗	ISO_063209	10	-	1	0	1
MMSYN1_0636✗	ISO_063169	10	-	1	0	1
MMSYN1_0636✗	ISO_063214	22	-	1	0	1
MMSYN1_0636✗	ISO_063218	12	-	1	0	1
MMSYN1_0636✗	ISO_063223	14	-	1	0	1
MMSYN1_0636✗	ISO_063178	16	-	1	0	1
MMSYN1_0636✗	ISO_063229	54	-	1	0	1
MMSYN1_0636✗	ISO_063230	22	-	1	0	1
MMSYN1_0636✗	ISO_063231	12	-	1	0	1
MMSYN1_0636✗	ISO_063191	110	-	1	0	1
MMSYN1_0636✗	ISO_063241	332	-	1	0	1
MMSYN1_0636✗	ISO_063263	10	-	1	0	1
MMSYN1_0638✓ MMSYN1_0637✓ MMSYN1_0636✗	ISO_063308	31	-	3	2	1
MMSYN1_0638✓ MMSYN1_0637✓ MMSYN1_0636✗	ISO_063334	27	-	3	2	1
MMSYN1_0636✗	ISO_063248	12	-	1	0	1
MMSYN1_0636✗	ISO_063201	23	-	1	0	1
MMSYN1_0636✗	ISO_063252	70	-	1	0	1
MMSYN1_0638✓ MMSYN1_0637✓ MMSYN1_0636✗	ISO_063337	12	-	3	2	1
MMSYN1_0636✗	ISO_063261	11	-	1	0	1
MMSYN1_0638✓ MMSYN1_0637✓ MMSYN1_0636✗	ISO_063317	15	-	3	2	1
MMSYN1_0638✓ MMSYN1_0637✓ MMSYN1_0636✗	ISO_063346	12	-	3	2	1
MMSYN1_0638✓ MMSYN1_0637✓ MMSYN1_0636✗	ISO_063322	15	-	3	2	1
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063359	17	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063369	13	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063370	10	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063398	63	-	2	2	0
MMSYN1_0637✓	ISO_063292	37	-	1	1	0
MMSYN1_0637✓	ISO_063294	28	-	1	1	0
MMSYN1_0637✓	ISO_063296	101	-	1	1	0
MMSYN1_0637✓	ISO_063298	70	-	1	1	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063323	4804	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063355	2530	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063358	20	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063363	15	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063368	20	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063374	26	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063377	21	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063379	107	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063383	11	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063393	18	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063396	11	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063402	20	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063403	16	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063409	16	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063425	16	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063428	15	-	2	2	0
MMSYN1_0637✓	ISO_063274	15	-	1	1	0
MMSYN1_0637✓	ISO_063281	17	-	1	1	0
MMSYN1_0637✓	ISO_063285	15	-	1	1	0
MMSYN1_0637✓	ISO_063287	59	-	1	1	0
MMSYN1_0637✓	ISO_063288	42	-	1	1	0
MMSYN1_0637✓	ISO_063290	326	-	1	1	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063299	75	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063381	14	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063400	17	-	2	2	0
MMSYN1_0638✓ MMSYN1_0637✓	ISO_063417	11	-	2	2	0
MMSYN1_0639✗	ISO_063475	39	-	1	0	1
MMSYN1_0639✗	ISO_063476	11	-	1	0	1
MMSYN1_0639✗	ISO_063478	10	-	1	0	1
MMSYN1_0639✗	ISO_063480	69	-	1	0	1
MMSYN1_0639✗	ISO_063481	11	-	1	0	1
MMSYN1_0639✗	ISO_063489	30	-	1	0	1
MMSYN1_0639✗	ISO_063490	17	-	1	0	1
MMSYN1_0639✗	ISO_063491	14	-	1	0	1
MMSYN1_0639✗	ISO_063492	20	-	1	0	1
MMSYN1_0639✗	ISO_063493	10	-	1	0	1
MMSYN1_0639✗	ISO_063494	43	-	1	0	1
MMSYN1_0639✗	ISO_063495	34	-	1	0	1
MMSYN1_0639✗	ISO_063496	13	-	1	0	1
MMSYN1_0639✗	ISO_063497	15	-	1	0	1
MMSYN1_0639✗	ISO_063498	16	-	1	0	1
MMSYN1_0639✗	ISO_063499	158	-	1	0	1
MMSYN1_0639✗	ISO_063500	15	-	1	0	1
MMSYN1_0639✗	ISO_063501	28	-	1	0	1
MMSYN1_0639✗	ISO_063503	15	-	1	0	1
MMSYN1_0639✗	ISO_063504	15	-	1	0	1
MMSYN1_0639✗	ISO_063505	71	-	1	0	1
MMSYN1_0639✗	ISO_063506	25	-	1	0	1
MMSYN1_0639✗	ISO_063507	15	-	1	0	1
MMSYN1_0639✗	ISO_063508	25	-	1	0	1
MMSYN1_0639✗	ISO_063510	32	-	1	0	1
MMSYN1_0639✗	ISO_063511	10	-	1	0	1
MMSYN1_0639✗	ISO_063515	13	-	1	0	1
MMSYN1_0639✗	ISO_063517	13	-	1	0	1
MMSYN1_0641✓ MMSYN1_0640✓ MMSYN1_0639✗	ISO_063661	21	-	3	2	1
MMSYN1_0641✓ MMSYN1_0640✓ MMSYN1_0639✗	ISO_063664	16	-	3	2	1
MMSYN1_0641✓ MMSYN1_0640✓ MMSYN1_0639✗	ISO_063682	12	-	3	2	1
MMSYN1_0643✓ MMSYN1_0642✓ MMSYN1_0641✓ MMSYN1_0640✓ MMSYN1_0639✗	ISO_064049	11	-	5	4	1
MMSYN1_0640✓ MMSYN1_0639✗	ISO_063582	15	-	2	1	1
MMSYN1_0641✓ MMSYN1_0640✓ MMSYN1_0639✗	ISO_063651	11	-	3	2	1
MMSYN1_0641✓ MMSYN1_0640✓ MMSYN1_0639✗	ISO_063723	13	-	3	2	1
MMSYN1_0641✓ MMSYN1_0640✓ MMSYN1_0639✗	ISO_063678	10	-	3	2	1
MMSYN1_0640✓ MMSYN1_0639✗	ISO_063595	10	-	2	1	1
MMSYN1_0640✓ MMSYN1_0639✗	ISO_063563	14	-	2	1	1
MMSYN1_0640✓ MMSYN1_0639✗	ISO_063620	15	-	2	1	1
MMSYN1_0641✓ MMSYN1_0640✓ MMSYN1_0639✗	ISO_063740	12	-	3	2	1
MMSYN1_0640✓	ISO_063564	12	-	1	1	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063691	11	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063766	17	-	2	2	0
MMSYN1_0640✓	ISO_063557	18	-	1	1	0
MMSYN1_0640✓	ISO_063561	28	-	1	1	0
MMSYN1_0640✓	ISO_063578	12	-	1	1	0
MMSYN1_0640✓	ISO_063581	10	-	1	1	0
MMSYN1_0640✓	ISO_063583	52	-	1	1	0
MMSYN1_0640✓	ISO_063591	17	-	1	1	0
MMSYN1_0640✓	ISO_063593	11	-	1	1	0
MMSYN1_0640✓	ISO_063597	12	-	1	1	0
MMSYN1_0640✓	ISO_063600	11	-	1	1	0
MMSYN1_0640✓	ISO_063605	15	-	1	1	0
MMSYN1_0640✓	ISO_063609	14	-	1	1	0
MMSYN1_0640✓	ISO_063611	10	-	1	1	0
MMSYN1_0640✓	ISO_063621	46	-	1	1	0
MMSYN1_0640✓	ISO_063634	13	-	1	1	0
MMSYN1_0640✓	ISO_063637	12	-	1	1	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063653	17	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063657	15	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063662	55	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063665	25	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063670	20	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063676	28	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063679	15	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063683	19	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063688	16	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063692	16	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063696	12	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063705	13	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063712	19	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063716	12	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063718	13	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063725	23	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063744	14	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063750	14	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063787	11	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063790	12	-	2	2	0
MMSYN1_0641✓ MMSYN1_0640✓	ISO_063796	11	-	2	2	0
MMSYN1_0642✓ MMSYN1_0641✓ MMSYN1_0640✓	ISO_063826	13	-	3	3	0
MMSYN1_0642✓ MMSYN1_0641✓ MMSYN1_0640✓	ISO_063842	14	-	3	3	0
MMSYN1_0643✓ MMSYN1_0642✓ MMSYN1_0641✓ MMSYN1_0640✓	ISO_064039	13	-	4	4	0
MMSYN1_0643✓ MMSYN1_0642✓ MMSYN1_0641✓ MMSYN1_0640✓	ISO_064050	31	-	4	4	0
MMSYN1_0642✓ MMSYN1_0641✓ MMSYN1_0640✓	ISO_063889	23	-	3	3	0
MMSYN1_0640✗	ISO_063584	20	-	1	0	1
MMSYN1_0641✓ MMSYN1_0640✗	ISO_063663	23	-	2	1	1
MMSYN1_0641✓ MMSYN1_0640✗	ISO_063724	10	-	2	1	1
MMSYN1_0643✓ MMSYN1_0642✓ MMSYN1_0641✓ MMSYN1_0640✗	ISO_064058	12	-	4	3	1
MMSYN1_0643✓ MMSYN1_0642✓ MMSYN1_0641✗	ISO_064071	11	-	3	2	1
MMSYN1_0643✓ MMSYN1_0642✓ MMSYN1_0641✗	ISO_064079	14	-	3	2	1
MMSYN1_0642✓ MMSYN1_0641✗	ISO_063892	15	-	2	1	1
MMSYN1_0643✓ MMSYN1_0642✓ MMSYN1_0641✗	ISO_064040	11	-	3	2	1
MMSYN1_0643✓ MMSYN1_0642✓ MMSYN1_0641✗	ISO_064080	39	-	3	2	1
MMSYN1_0643✓ MMSYN1_0642✗	ISO_064100	92	-	2	1	1
MMSYN1_0643✓ MMSYN1_0642✗	ISO_064041	11	-	2	1	1
MMSYN1_0642✗	ISO_063894	11	-	1	0	1
MMSYN1_0643✓ MMSYN1_0642✗	ISO_064107	27	-	2	1	1
MMSYN1_0643✓ MMSYN1_0642✗	ISO_064108	23	-	2	1	1
MMSYN1_0643✓ MMSYN1_0642✗	ISO_064111	21	-	2	1	1
MMSYN1_0643✗ MMSYN1_0642✗	ISO_064115	101	-	2	0	2
MMSYN1_0643✗ MMSYN1_0642✗	ISO_064038	18	-	2	0	2
MMSYN1_0643✗	ISO_064045	15	-	1	0	1
MMSYN1_0643✗	ISO_064117	107	-	1	0	1
MMSYN1_0644✓ MMSYN1_0643✗	ISO_064144	34	-	2	1	1
MMSYN1_0644✓ MMSYN1_0643✗	ISO_064195	13	-	2	1	1
MMSYN1_0645✓ MMSYN1_0644✓ MMSYN1_0643✗	ISO_064357	14	-	3	2	1
MMSYN1_0643✗	ISO_064046	89	-	1	0	1
MMSYN1_0643✗	ISO_064121	449	-	1	0	1
MMSYN1_0643✗	ISO_064125	18	-	1	0	1
MMSYN1_0643✗	ISO_064133	11	-	1	0	1
MMSYN1_0643✗	ISO_064138	10	-	1	0	1
MMSYN1_0643✗	ISO_064142	15	-	1	0	1
MMSYN1_0644✓ MMSYN1_0643✗	ISO_064151	23	-	2	1	1
MMSYN1_0644✓ MMSYN1_0643✗	ISO_064158	11	-	2	1	1
MMSYN1_0644✓ MMSYN1_0643✗	ISO_064190	13	-	2	1	1
MMSYN1_0645✓ MMSYN1_0644✓ MMSYN1_0643✗	ISO_064286	16	-	3	2	1
MMSYN1_0645✓ MMSYN1_0644✓ MMSYN1_0643✗	ISO_064298	13	-	3	2	1
MMSYN1_0646✓ MMSYN1_0645✓ MMSYN1_0644✓ MMSYN1_0643✗	ISO_064405	15	-	4	3	1
MMSYN1_0646✓ MMSYN1_0645✓ MMSYN1_0644✓ MMSYN1_0643✗	ISO_064429	10	-	4	3	1
MMSYN1_0648✓ MMSYN1_0647✓ MMSYN1_0646✓ MMSYN1_0645✓ MMSYN1_0644✓ MMSYN1_0643✗	ISO_064573	36	-	6	5	1
MMSYN1_0649✓ MMSYN1_0648✓ MMSYN1_0647✓ MMSYN1_0646✓ MMSYN1_0645✓ MMSYN1_0644✓ MMSYN1_0643✗	ISO_064742	49	-	7	6	1
MMSYN1_0648✓ MMSYN1_0647✓ MMSYN1_0646✓ MMSYN1_0645✓ MMSYN1_0644✓ MMSYN1_0643✗	ISO_064577	16	-	6	5	1
MMSYN1_0649✓ MMSYN1_0648✓ MMSYN1_0647✓ MMSYN1_0646✓ MMSYN1_0645✓ MMSYN1_0644✓ MMSYN1_0643✗	ISO_064750	34	-	7	6	1
MMSYN1_0648✓ MMSYN1_0647✓ MMSYN1_0646✓ MMSYN1_0645✓ MMSYN1_0644✓ MMSYN1_0643✗	ISO_064579	10	-	6	5	1
MMSYN1_0649✓ MMSYN1_0648✓ MMSYN1_0647✓ MMSYN1_0646✓ MMSYN1_0645✓ MMSYN1_0644✓ MMSYN1_0643✗	ISO_064753	36	-	7	6	1
MMSYN1_0649✓ MMSYN1_0648✓ MMSYN1_0647✓ MMSYN1_0646✓ MMSYN1_0645✓ MMSYN1_0644✓ MMSYN1_0643✗	ISO_064755	10	-	7	6	1
MMSYN1_0649✓ MMSYN1_0648✓ MMSYN1_0647✓ MMSYN1_0646✓ MMSYN1_0645✓ MMSYN1_0644✓	ISO_064737	11	-	6	6	0
MMSYN1_0644✓	ISO_064193	11	-	1	1	0
MMSYN1_0645✓ MMSYN1_0644✓	ISO_064372	12	-	2	2	0
MMSYN1_0645✓ MMSYN1_0644✓	ISO_064382	16	-	2	2	0
MMSYN1_0646✓ MMSYN1_0645✓ MMSYN1_0644✓	ISO_064389	29	-	3	3	0
MMSYN1_0646✓ MMSYN1_0645✓ MMSYN1_0644✓	ISO_064400	18	-	3	3	0
MMSYN1_0644✓	ISO_064180	15	-	1	1	0
MMSYN1_0644✓	ISO_064183	15	-	1	1	0
MMSYN1_0644✓	ISO_064188	11	-	1	1	0
MMSYN1_0644✓	ISO_064191	36	-	1	1	0
MMSYN1_0644✓	ISO_064196	16	-	1	1	0
MMSYN1_0644✓	ISO_064198	11	-	1	1	0
MMSYN1_0644✓	ISO_064199	17	-	1	1	0
MMSYN1_0644✓	ISO_064203	11	-	1	1	0
MMSYN1_0644✓	ISO_064205	13	-	1	1	0
MMSYN1_0644✓	ISO_064209	23	-	1	1	0
MMSYN1_0644✓	ISO_064211	33	-	1	1	0
MMSYN1_0644✓	ISO_064216	19	-	1	1	0
MMSYN1_0644✓	ISO_064217	21	-	1	1	0
MMSYN1_0644✓	ISO_064219	26	-	1	1	0
MMSYN1_0644✓	ISO_064220	14	-	1	1	0
MMSYN1_0644✓	ISO_064222	26	-	1	1	0
MMSYN1_0644✓	ISO_064225	18	-	1	1	0
MMSYN1_0644✓	ISO_064229	93	-	1	1	0
MMSYN1_0644✓	ISO_064235	69	-	1	1	0
MMSYN1_0644✓	ISO_064239	34	-	1	1	0
MMSYN1_0644✓	ISO_064243	45	-	1	1	0
MMSYN1_0644✓	ISO_064246	22	-	1	1	0
MMSYN1_0644✓	ISO_064253	73	-	1	1	0
MMSYN1_0644✓	ISO_064257	27	-	1	1	0
MMSYN1_0644✓	ISO_064260	26	-	1	1	0
MMSYN1_0644✓	ISO_064267	44	-	1	1	0
MMSYN1_0645✓ MMSYN1_0644✓	ISO_064277	60	-	2	2	0
MMSYN1_0645✓ MMSYN1_0644✓	ISO_064288	105	-	2	2	0
MMSYN1_0645✓ MMSYN1_0644✓	ISO_064296	95	-	2	2	0
MMSYN1_0645✓ MMSYN1_0644✓	ISO_064300	77	-	2	2	0
MMSYN1_0645✓ MMSYN1_0644✓	ISO_064306	57	-	2	2	0
MMSYN1_0645✓ MMSYN1_0644✓	ISO_064318	56	-	2	2	0
MMSYN1_0645✓ MMSYN1_0644✓	ISO_064322	100	-	2	2	0
MMSYN1_0645✓ MMSYN1_0644✓	ISO_064329	23	-	2	2	0
MMSYN1_0645✓ MMSYN1_0644✓	ISO_064338	48	-	2	2	0
MMSYN1_0645✓ MMSYN1_0644✓	ISO_064344	38	-	2	2	0
MMSYN1_0645✓ MMSYN1_0644✓	ISO_064347	22	-	2	2	0
MMSYN1_0645✓ MMSYN1_0644✓	ISO_064350	78	-	2	2	0
MMSYN1_0645✓ MMSYN1_0644✓	ISO_064360	75	-	2	2	0
MMSYN1_0645✓ MMSYN1_0644✓	ISO_064364	28	-	2	2	0
MMSYN1_0645✓ MMSYN1_0644✓	ISO_064369	24	-	2	2	0
MMSYN1_0645✓ MMSYN1_0644✓	ISO_064373	18	-	2	2	0
MMSYN1_0646✓ MMSYN1_0645✓ MMSYN1_0644✓	ISO_064393	39	-	3	3	0
MMSYN1_0646✓ MMSYN1_0645✓ MMSYN1_0644✓	ISO_064403	70	-	3	3	0
MMSYN1_0646✓ MMSYN1_0645✓ MMSYN1_0644✓	ISO_064409	21	-	3	3	0
