chrom,feature,start0,end0,strand,locus_tag,gene_name,rna_type,gene_product,protein_mw_Da,iPM_rep1,iPM_rep2,iPM_rep3,iPM_mean,iPM_CV,ptn_copy_number,TMRs,topo_regions,protein_length,signalP,ptn_localization
CP002027.1,gene,702048,702543,-,MMSYN1_0580,,mRNA,conserved hypothetical protein,19148.732600000003,545.169680635829,510.4698299499607,539.0565412290363,531.565350604942,0.0348464858137991,67.95906552590212,0.0,"[('inside', 1, 164)]",164.0,,cytoplasmic
CP002027.1,gene,702517,703981,-,MMSYN1_0581,,mRNA,putative membrane protein,57563.04949999993,32.834597390238095,29.920283998764475,32.210764040489224,31.65521514316393,0.04847636473296132,4.047026085696876,12.0,"[('inside', 1, 33), ('TMhelix', 34, 49), ('outside', 50, 78), ('TMhelix', 79, 95), ('inside', 96, 113), ('TMhelix', 114, 132), ('outside', 133, 141), ('TMhelix', 142, 162), ('inside', 163, 181), ('TMhelix', 182, 203), ('outside', 204, 233), ('TMhelix', 234, 254), ('inside', 255, 274), ('TMhelix', 275, 293), ('outside', 294, 309), ('TMhelix', 310, 329), ('inside', 330, 342), ('TMhelix', 343, 363), ('outside', 364, 368), ('TMhelix', 369, 387), ('inside', 388, 399), ('TMhelix', 400, 419), ('outside', 420, 442), ('TMhelix', 443, 465), ('inside', 466, 487)]",487.0,,membrane
CP002027.1,gene,704012,706598,-,MMSYN1_0582,,mRNA,putative liporotein,98428.98990000084,416.15778271679864,408.6934347548892,414.0677334073213,412.9729836263364,0.009324367045486595,52.79738045895983,0.0,"[('signal', 1, 25), ('outside', 26, 861)]",861.0,lipoprotein,lipoprotein
CP002027.1,gene,706620,708873,-,MMSYN1_0583,,mRNA,mycoplasma virulence signal region (Myco_arth_vir_N) family,84877.80930000052,18.900384620070966,21.07643835239755,18.1447945595658,19.3738725106781,0.07856437707086858,2.4768925776393633,0.0,"[('signal', 1, 32), ('outside', 33, 750)]",750.0,,cytoplasmic
CP002027.1,gene,709144,711715,-,MMSYN1_0584,,mRNA,putative liporotein,97363.55900000085,289.01458071484177,312.08114928199115,309.7954033847945,303.6303777938758,0.04185728233297193,38.81825012985822,0.0,"[('signal', 1, 25), ('outside', 26, 856)]",856.0,lipoprotein,lipoprotein
CP002027.1,gene,711734,713984,-,MMSYN1_0585,,mRNA,mycoplasma virulence signal region (Myco_arth_vir_N) family,84573.27420000045,103.42704173958555,103.71312842608172,95.45364185561532,100.8646040070942,0.04648026384841908,12.895242748913958,0.0,"[('signal', 1, 32), ('outside', 33, 749)]",749.0,extracellular,extracellular
CP002027.1,gene,714176,716732,-,MMSYN1_0586,,mRNA,putative liporotein,98384.14040000086,47.079650347530574,51.47359915506884,47.503652799539736,48.68563410071305,0.04978343498872561,6.22431502402311,0.0,"[('signal', 1, 25), ('outside', 26, 851)]",851.0,lipoprotein,lipoprotein
CP002027.1,gene,716746,718999,-,MMSYN1_0587,,mRNA,mycoplasma virulence signal region (Myco_arth_vir_N) family,85024.1638000005,4.641258164971915,4.70247363343446,4.069601029568919,4.471110942658431,0.07807059746894594,0.5716183742599217,0.0,"[('signal', 1, 32), ('outside', 33, 750)]",750.0,,cytoplasmic
CP002027.1,gene,719218,721780,-,MMSYN1_0588,,mRNA,putative liporotein,98736.73530000082,110.79532377868846,107.52835883789622,119.40375109368703,112.57581123675725,0.054493432486475,14.392486123792219,0.0,"[('signal', 1, 25), ('outside', 26, 853)]",853.0,lipoprotein,lipoprotein
CP002027.1,gene,721799,724058,-,MMSYN1_0589,,mRNA,mycoplasma virulence signal region (Myco_arth_vir_N) family,85655.85450000058,47.59054404080133,51.05436121288387,43.553848327800374,47.39958452716186,0.07919691730059115,6.059897371256502,0.0,"[('signal', 1, 32), ('outside', 33, 752)]",752.0,,cytoplasmic
CP002027.1,gene,724656,725553,-,MMSYN1_0925,,mRNA,conserved domain protein,35661.36050000003,0.2897087376689194,0.37526063342064614,0.29449784713032245,0.319822406073296,0.1503040115081169,0.04088835328760935,0.0,"[('inside', 1, 298)]",298.0,,cytoplasmic
CP002027.1,gene,725659,726226,-,MMSYN1_0926,,mRNA,hypothetical protein,20351.911900000014,,,,,,,0.0,"[('inside', 1, 188)]",188.0,,cytoplasmic
CP002027.1,gene,726176,726560,+,MMSYN1_0927,,mRNA,hypothetical protein,14412.655199999981,,,,,,,0.0,"[('outside', 1, 127)]",127.0,,cytoplasmic
CP002027.1,gene,726552,727071,-,MMSYN1_0590,,mRNA,type III restriction enzyme_ res subunit,19950.4127,3.9176853124459137,2.8757386755956227,4.855605950615533,3.8830099795523565,0.25505703436314986,0.49643139707623574,0.0,"[('inside', 1, 172)]",172.0,,cytoplasmic
CP002027.1,gene,727057,728260,-,MMSYN1_0591,mmyCImod,pseudo,PSEUDOGENE - Type III restriction-modification system (MmyCI) adenine DNA methyltransferase subunit_ authentic frameshift,,,,,,,,,,,,Non_proteins
CP002027.1,gene,729114,730587,-,MMSYN1_0592,,mRNA,cdsf,58250.88789999999,996.1346261195872,1052.4087653120039,986.7264930076245,1011.7566281464051,0.035105935750003696,129.35010701923667,0.0,"[('inside', 1, 490)]",490.0,,cytoplasmic
CP002027.1,gene,730810,731089,-,MMSYN1_0593,,mRNA,hypothetical protein,10829.24079999999,,,,,,,0.0,"[('outside', 1, 92)]",92.0,,cytoplasmic
CP002027.1,gene,731219,732998,-,MMSYN1_0594,,mRNA,putative membrane protein,67332.51910000017,6.028802949319036,7.220726473248224,5.00849538731274,6.08600826996,0.18192949754859458,0.7780782444504737,12.0,"[('inside', 1, 29), ('TMhelix', 30, 50), ('outside', 51, 122), ('TMhelix', 123, 143), ('inside', 144, 162), ('TMhelix', 163, 183), ('outside', 184, 230), ('TMhelix', 231, 251), ('inside', 252, 258), ('TMhelix', 259, 282), ('outside', 283, 286), ('TMhelix', 287, 310), ('inside', 311, 341), ('TMhelix', 342, 362), ('outside', 363, 374), ('TMhelix', 375, 398), ('inside', 399, 418), ('TMhelix', 419, 439), ('outside', 440, 460), ('TMhelix', 461, 482), ('inside', 483, 490), ('TMhelix', 491, 517), ('outside', 518, 528), ('TMhelix', 529, 549), ('inside', 550, 592)]",592.0,,membrane
CP002027.1,gene,733269,734646,+,MMSYN1_0595,,pseudo,PSEUDOGENE - conserved hypothetical protein,,,,,,,,,,,,Non_proteins
CP002027.1,gene,735281,737948,+,MMSYN1_0596,,mRNA,hypothetical protein,104171.91600000068,,,,,,,0.0,"[('inside', 1, 888)]",888.0,,cytoplasmic
CP002027.1,gene,738367,738793,+,MMSYN1_0597,,pseudo,PSEUDOGENE - Fic family protein,,,,,,,,,,,,Non_proteins
CP002027.1,gene,739135,740662,+,MMSYN1_0598,,mRNA,conserved hypothetical protein,58822.27510000016,924.2735666865548,984.1782482298648,1062.49890423198,990.3169063828,0.06999459716983551,126.60910169499613,0.0,"[('signal', 1, 49), ('outside', 50, 508)]",508.0,,cytoplasmic
CP002027.1,gene,740800,740941,-,MMSYN1_0599,,mRNA,conserved hypothetical protein,5530.246099999999,,,,,,,0.0,"[('inside', 1, 46)]",46.0,,cytoplasmic
CP002027.1,gene,741754,743587,+,MMSYN1_0600,,mRNA,RNA-metabolising metallo-beta-lactamase family,68497.10560000024,750.2673434981159,786.0280460968826,682.2276540736724,739.5076812228904,0.07130426174281261,94.54388046162298,0.0,"[('inside', 1, 610)]",610.0,,cytoplasmic
CP002027.1,gene,743661,744606,+,MMSYN1_0601,,mRNA,putative membrane protein,36142.63400000001,158.90172714941585,167.1164813339765,169.02955178279893,165.01592008873044,0.032607463041103145,21.096799694270363,6.0,"[('inside', 1, 17), ('TMhelix', 18, 38), ('outside', 39, 52), ('TMhelix', 53, 73), ('inside', 74, 130), ('TMhelix', 131, 149), ('outside', 150, 167), ('TMhelix', 168, 193), ('inside', 194, 213), ('TMhelix', 214, 234), ('outside', 235, 257), ('TMhelix', 258, 278), ('inside', 279, 314)]",314.0,,membrane
CP002027.1,gene,744737,746000,+,MMSYN1_0602,,pseudo,PSEUDOGENE - conserved hypothetical protein,,,,,,,,,,,,Non_proteins
CP002027.1,gene,746502,747171,+,MMSYN1_0604,,mRNA,LemA family,25262.75770000001,5469.083058573871,5002.959829462391,5522.272561731748,5331.438483256004,0.05358990951158427,681.6087181351779,1.0,"[('outside', 1, 34), ('TMhelix', 35, 52), ('inside', 53, 222)]",222.0,,membrane
CP002027.1,gene,746853,746941,+,MMSYN1_0603,,ncRNA,Small nucleolar RNA snR69,,,,,,,,,,,,Non_proteins
CP002027.1,gene,747353,747662,+,MMSYN1_0605,,mRNA,hypothetical protein,11480.346299999985,,,,,,,0.0,"[('signal', 1, 26), ('outside', 27, 102)]",102.0,lipoprotein,lipoprotein
CP002027.1,gene,747928,749143,-,MMSYN1_0606,pgk,mRNA,phosphoglycerate kinase,44368.535100000045,7938.2067418895995,7755.769793247038,7513.386776794862,7735.787770643833,0.027549066183733997,988.9976978397298,0.0,"[('inside', 1, 404)]",404.0,,cytoplasmic
CP002027.1,gene,749254,750271,-,MMSYN1_0607,gap,mRNA,glyceraldehyde-3-phosphate dehydrogenase_ type I,36984.95360000005,21500.444350560072,24500.51455513164,21153.93007236972,22384.962992687142,0.08221122883082198,2861.851633263276,0.0,"[('inside', 1, 338)]",338.0,,cytoplasmic
CP002027.1,gene,750371,751310,-,MMSYN1_0608,,mRNA,primosomal protein,36790.101000000024,95.4616386307218,110.72724244023557,94.4979366666834,100.22893924588026,0.090837606888279,12.813974880136048,0.0,"[('inside', 1, 312)]",312.0,,cytoplasmic
CP002027.1,gene,751319,752504,-,MMSYN1_0609,,mRNA,chromosome replication initiation/membrane attachment protein,46336.71349999997,1.9086898891024775,1.2881474102655568,1.806996188352102,1.6679444959067122,0.19953957189973556,0.21324179456372225,0.0,"[('inside', 1, 394)]",394.0,,cytoplasmic
CP002027.1,gene,752660,753485,-,MMSYN1_0610,mutM,mRNA,DNA-formamidopyrimidine glycosylase,31300.98370000002,249.9537625336402,236.71740468328255,269.5960034844268,252.08905690044983,0.06562355332563985,32.22884395449018,0.0,"[('inside', 1, 274)]",274.0,,cytoplasmic
CP002027.1,gene,753495,756231,-,MMSYN1_0611,polA,mRNA,DNA polymerase I superfamily,105666.65840000064,228.56833166654528,226.43356633744264,229.55241838005145,228.18477212801312,0.006987370197353413,29.172751503484687,0.0,"[('inside', 1, 911)]",911.0,,cytoplasmic
CP002027.1,gene,756239,759203,-,MMSYN1_0612,,mRNA,DNA polymerase III_ alpha subunit subfamily_ putative,115891.43190000093,54.445344020567255,65.62764100196397,54.05830415893995,58.04376306049039,0.11320219444975424,7.42072426787919,0.0,"[('inside', 1, 987)]",987.0,,cytoplasmic
CP002027.1,gene,759397,760642,-,MMSYN1_0613,tyrS,mRNA,tyrosine--tRNA ligase,47081.40520000003,205.25508160596365,243.94014898733192,206.38103277951114,218.52542112426895,0.10075257458850881,27.937831907890118,0.0,"[('inside', 1, 414)]",414.0,,cytoplasmic
CP002027.1,gene,760650,761712,-,MMSYN1_0614,,mRNA,nicotinate phosphoribosyltransferase,39994.04049999999,450.22829566251625,422.03889815062524,435.93470655327206,436.06730012213785,0.032323374170312405,55.74992084976592,0.0,"[('inside', 1, 353)]",353.0,,cytoplasmic
CP002027.1,gene,761689,762298,-,MMSYN1_0615,,mRNA,phenylalanine-tRNA ligase,22883.972900000004,519.1877533978104,582.375370287304,401.72335947606814,501.0954943870609,0.18294893192408196,64.06358408995213,0.0,"[('inside', 1, 202)]",202.0,,cytoplasmic
CP002027.1,gene,762372,763212,+,MMSYN1_0616,,mRNA,EDD domain protein_ DegV family_ putative,31738.152000000053,1067.254230163809,983.3088482220861,1018.2643186068057,1022.9424656642336,0.04122203204581669,130.78018342277034,0.0,"[('inside', 1, 279)]",279.0,,cytoplasmic
CP002027.1,gene,763222,764074,+,MMSYN1_0617,,mRNA,DegV family protein,31771.55760000006,620.0336664306608,716.4266337729546,730.8461913132779,689.1021638389644,0.08742973558052021,88.09968342194976,0.0,"[('inside', 1, 283)]",283.0,,cytoplasmic
CP002027.1,gene,764109,764184,-,MMSYN1_0618,,tRNA,tRNA-Trp,,,,,,,,,,,,Non_proteins
CP002027.1,gene,764221,764297,-,MMSYN1_0619,,tRNA,tRNA-Sec,,,,,,,,,,,,Non_proteins
CP002027.1,gene,764372,764837,-,MMSYN1_0620,,mRNA,ferric uptake regulator,17855.648100000002,0.9459220952133497,1.4211341981341223,,1.183528146673736,0.28391863887782154,0.15131059009022274,0.0,"[('inside', 1, 154)]",154.0,,cytoplasmic
CP002027.1,gene,764837,765059,-,MMSYN1_0621,,mRNA,conserved domain protein,8308.553299999998,90.57885438724634,84.37785872076643,102.51307079307826,92.48992796703034,0.09965851767054835,11.824565066259877,0.0,"[('inside', 1, 73)]",73.0,,cytoplasmic
CP002027.1,gene,765082,765445,-,MMSYN1_0622,,mRNA,putative liporotein,14102.43129999998,,,,,,,1.0,"[('inside', 1, 8), ('TMhelix', 9, 27), ('outside', 28, 120)]",120.0,,membrane
CP002027.1,gene,765431,766502,-,MMSYN1_0623,,mRNA,conserved hypothetical protein,42711.26469999999,,,,,,,0.0,"[('outside', 1, 356)]",356.0,,cytoplasmic
CP002027.1,gene,766602,766678,-,MMSYN1_0624,,tRNA,tRNA-His,,,,,,,,,,,,Non_proteins
CP002027.1,gene,766798,767731,-,MMSYN1_0625,arcC_1,mRNA,carbamate kinase 1,33673.45370000002,4247.0159255907965,3719.81395659532,4253.690561762246,4073.5068146494546,0.07519937837687536,520.7858567567014,0.0,"[('inside', 1, 310)]",310.0,,cytoplasmic
CP002027.1,gene,767847,768942,-,MMSYN1_0626,aguA,mRNA,agmatine deiminase,41629.50990000003,6733.5985562533215,6248.423578499951,6060.6657295685145,6347.562621440596,0.05470569678796854,811.5171984579649,0.0,"[('inside', 1, 364)]",364.0,,cytoplasmic
CP002027.1,gene,768948,770367,-,MMSYN1_0627,,pseudo,PSEUDOGENE - amino acid permease family protein,,,,,,,,,,,,Non_proteins
CP002027.1,gene,770393,771491,-,MMSYN1_0628,argF,mRNA,ornithine carbamoyltransferase,42200.76130000005,11810.714593254776,12825.909414489637,10567.152645389682,11734.592217711366,0.09640733805528354,1500.2330767715273,0.0,"[('inside', 1, 365)]",365.0,,cytoplasmic
CP002027.1,gene,771785,772163,-,MMSYN1_0629,,mRNA,hypothetical protein,13473.03009999998,226.9775431781791,177.25657030787312,211.58234799882518,205.2721538282925,0.12400138359538418,26.243440692257742,3.0,"[('outside', 1, 20), ('TMhelix', 21, 43), ('inside', 44, 57), ('TMhelix', 58, 78), ('outside', 79, 104), ('TMhelix', 105, 120), ('inside', 121, 125)]",125.0,,membrane
CP002027.1,gene,772383,773271,+,MMSYN1_0630,,mRNA,ABC transporter_ ATP-binding component,34783.099500000026,20.657114424259934,24.998341920522034,19.70692591292528,21.787460752569086,0.12947807946142775,2.785462730484257,0.0,"[('inside', 1, 295)]",295.0,,cytoplasmic
CP002027.1,gene,773272,774037,+,MMSYN1_0631,,pseudo,PSEUDOGENE - ABC transporter_ permease protein_ putative,,,,,,,,,,,,Non_proteins
CP002027.1,gene,774070,774547,-,MMSYN1_0632,,mRNA,conserved hypothetical protein,17478.30529999998,193.08645253417194,220.32930665258183,206.31151900224714,206.57575939633364,0.06594844042222343,26.410102827247577,1.0,"[('signal', 1, 23), ('outside', 24, 122), ('TMhelix', 123, 143), ('inside', 144, 158)]",158.0,lipoprotein,lipoprotein
CP002027.1,gene,774637,776197,-,MMSYN1_0633,,mRNA,putative membrane protein,58767.95410000004,1990.1934800468855,2057.3525606223575,1922.5502161283803,1990.0320855992077,0.03386946253721668,254.41974490996262,8.0,"[('inside', 1, 6), ('TMhelix', 7, 27), ('outside', 28, 114), ('TMhelix', 115, 135), ('inside', 136, 290), ('TMhelix', 291, 314), ('outside', 315, 325), ('TMhelix', 326, 351), ('inside', 352, 366), ('TMhelix', 367, 387), ('outside', 388, 405), ('TMhelix', 406, 427), ('inside', 428, 444), ('TMhelix', 445, 465), ('outside', 466, 482), ('TMhelix', 483, 499), ('inside', 500, 519)]",519.0,,membrane
CP002027.1,gene,776263,778678,-,MMSYN1_0634,leuS,mRNA,leucine--tRNA ligase,93148.15980000052,485.8397939418013,460.82224894768376,520.8494786743554,489.17050718794684,0.06163884282338258,62.53900957519518,0.0,"[('inside', 1, 804)]",804.0,,cytoplasmic
CP002027.1,gene,778815,778892,-,MMSYN1_0635,,tRNA,tRNA-Ile,,,,,,,,,,,,Non_proteins
CP002027.1,gene,778964,781754,-,MMSYN1_0636,,mRNA,putative liporotein,105141.38700000098,246.01037203639893,243.4970087493435,252.8834433481178,247.46360804462006,0.019635347077773382,31.63749393229194,0.0,"[('signal', 1, 24), ('outside', 25, 929)]",929.0,lipoprotein,lipoprotein
CP002027.1,gene,781912,782311,-,MMSYN1_0637,rpsI,mRNA,ribosomal protein S9,14610.788499999977,9022.770568185113,8666.788315889815,8231.485992333766,8640.34829213623,0.04586670836054797,1104.6430981320689,0.0,"[('inside', 1, 132)]",132.0,,cytoplasmic
CP002027.1,gene,782310,782766,-,MMSYN1_0638,rplM,mRNA,ribosomal protein L13,17155.714799999987,1864.7068882466544,2185.8987792342696,2338.6854369992575,2129.763701493394,0.11359199740915334,272.2840207319031,0.0,"[('inside', 1, 151)]",151.0,,cytoplasmic
CP002027.1,gene,782895,787041,-,MMSYN1_0639,,mRNA,efflux ABC transporter_ permease protein,159702.78930000073,66.8717880061934,72.2642782343425,78.66614487477885,72.60073703843825,0.0813266219108748,9.28179054561978,8.0,"[('inside', 1, 28), ('TMhelix', 29, 49), ('outside', 50, 364), ('TMhelix', 365, 383), ('inside', 384, 414), ('TMhelix', 415, 441), ('outside', 442, 459), ('TMhelix', 460, 480), ('inside', 481, 532), ('TMhelix', 533, 553), ('outside', 554, 1250), ('TMhelix', 1251, 1269), ('inside', 1270, 1300), ('TMhelix', 1301, 1323), ('outside', 1324, 1341), ('TMhelix', 1342, 1362), ('inside', 1363, 1381)]",1381.0,,membrane
CP002027.1,gene,787135,787891,-,MMSYN1_0640,,mRNA,tRNA pseudouridine synthase A (tRNA-uridine isomeraseI) (tRNA pseudouridylate synthase I),29441.021800000042,65.46835118077327,70.72889613311594,87.14522720525551,74.44749150638157,0.15187556339663913,9.517892668819464,0.0,"[('inside', 1, 251)]",251.0,,cytoplasmic
CP002027.1,gene,787893,788904,-,MMSYN1_0641,,mRNA,ABC transporter_ permease component,37882.87610000007,300.3185862448149,327.8766002334018,361.8638793189531,330.0196885990566,0.09341431942275127,42.192045845007314,5.0,"[('inside', 1, 21), ('TMhelix', 22, 38), ('outside', 39, 39), ('TMhelix', 40, 57), ('inside', 58, 66), ('TMhelix', 67, 86), ('outside', 87, 160), ('TMhelix', 161, 178), ('inside', 179, 294), ('TMhelix', 295, 315), ('outside', 316, 336)]",336.0,,membrane
CP002027.1,gene,788917,789829,-,MMSYN1_0642,,mRNA,cobalt import ATP-binding protein CbiO 1,34419.72279999998,1394.55869952329,1387.421108363528,1464.8968480580952,1415.6255519816377,0.030247529184945082,180.98356022975707,0.0,"[('inside', 1, 303)]",303.0,,cytoplasmic
CP002027.1,gene,789816,791043,-,MMSYN1_0643,,mRNA,cobalt import ATP-binding protein CbiO 2,46197.82920000002,699.0716808413604,658.5415519769007,684.1535448048762,680.5889258743791,0.030119277521746705,87.011291005073,0.0,"[('inside', 1, 408)]",408.0,,cytoplasmic
CP002027.1,gene,791150,791510,-,MMSYN1_0644,rplQ,mRNA,ribosomal protein L17,13895.921899999976,944.7904859872973,771.0594306614208,953.6525326312399,889.834149759986,0.1157039413718079,113.76267701027626,0.0,"[('inside', 1, 119)]",119.0,,cytoplasmic
CP002027.1,gene,791529,792483,-,MMSYN1_0645,rpoA,mRNA,DNA-directed RNA polymerase_ alpha subunit,34995.765900000035,6077.317163521985,5711.832174238861,5346.989703996265,5712.04634725237,0.06392871392652008,730.2683133092546,0.0,"[('inside', 1, 317)]",317.0,,cytoplasmic
CP002027.1,gene,792486,792876,-,MMSYN1_0646,rpsK,mRNA,30S ribosomal protein S11,13563.537899999981,4159.117260074409,3805.8381640256866,3705.0690298844147,3890.0081513281707,0.061295369472365496,497.32609274015147,0.0,"[('inside', 1, 129)]",129.0,,cytoplasmic
CP002027.1,gene,792901,793267,-,MMSYN1_0647,rpsM,mRNA,30S ribosomal protein S13,13678.840499999978,13242.236437028727,15585.155420096047,14142.671817739303,14323.354558288025,0.08251305866634306,1831.1987225458838,0.0,"[('inside', 1, 121)]",121.0,,cytoplasmic
CP002027.1,gene,793303,793417,-,MMSYN1_0648,rpmJ,mRNA,ribosomal protein L36,4367.3600000000015,1592.195558550209,4073.1277455351683,1.2044305639476933,1888.8425782164416,1.0864357503990139,241.48296422075262,0.0,"[('inside', 1, 37)]",37.0,,cytoplasmic
CP002027.1,gene,793485,793710,-,MMSYN1_0649,infA,mRNA,translation initiation factor IF-1,8417.849299999994,2267.8676785414946,1105.577992070363,2202.529289032167,1858.6583198813416,0.35133106740292386,237.62399563351994,0.0,"[('inside', 1, 74)]",74.0,,cytoplasmic
CP002027.1,gene,793721,794477,-,MMSYN1_0650,map,mRNA,methionine aminopeptidase_ type I,28084.11770000002,388.0827249939412,393.501991549657,269.07834334806904,350.2210199638891,0.2007984581711628,44.77472660170212,0.0,"[('inside', 1, 251)]",251.0,,cytoplasmic
CP002027.1,gene,794476,795118,-,MMSYN1_0651,adk,mRNA,adenylate kinase,24488.09080000002,2764.505670183217,3015.052397094155,2272.2728909306034,2683.9436527359917,0.14079515511095123,343.1342963880885,0.0,"[('inside', 1, 213)]",213.0,,cytoplasmic
