orfs	isoform_id	n_reads	strand	n_orfs	n_with_stop	n_without_stop
MMSYN1_0574✗	ISO_093729	11	+	1	0	1
MMSYN1_0574✗	ISO_093730	13	+	1	0	1
MMSYN1_0574✗	ISO_093731	20	+	1	0	1
MMSYN1_0574✗	ISO_093732	13	+	1	0	1
MMSYN1_0574✗	ISO_093733	13	+	1	0	1
MMSYN1_0574✗	ISO_093734	23	+	1	0	1
MMSYN1_0574✗	ISO_093740	14	+	1	0	1
MMSYN1_0574✗	ISO_093743	69	+	1	0	1
MMSYN1_0574✗	ISO_093747	34	+	1	0	1
MMSYN1_0574✗	ISO_093751	12	+	1	0	1
MMSYN1_0574✗	ISO_093614	6646	+	1	0	1
MMSYN1_0574✗	ISO_093753	571	+	1	0	1
MMSYN1_0574✓	ISO_093754	12	+	1	1	0
MMSYN1_0574✓	ISO_093757	159	+	1	1	0
MMSYN1_0574✗	ISO_093771	18	+	1	0	1
MMSYN1_0574✗	ISO_093775	10	+	1	0	1
MMSYN1_0574✗	ISO_093780	21	+	1	0	1
MMSYN1_0575✓	ISO_185121	12	-	1	1	0
MMSYN1_0575✓	ISO_185178	10	-	1	1	0
MMSYN1_0575✓	ISO_184826	10	-	1	1	0
MMSYN1_0575✓	ISO_184829	14	-	1	1	0
MMSYN1_0575✓	ISO_184831	11	-	1	1	0
MMSYN1_0575✓	ISO_184832	10	-	1	1	0
MMSYN1_0575✓	ISO_184833	17	-	1	1	0
MMSYN1_0575✓	ISO_184838	16	-	1	1	0
MMSYN1_0575✓	ISO_184851	12	-	1	1	0
MMSYN1_0575✓	ISO_184860	16	-	1	1	0
MMSYN1_0575✓	ISO_184864	13	-	1	1	0
MMSYN1_0575✓	ISO_184882	17	-	1	1	0
MMSYN1_0575✓	ISO_184889	11	-	1	1	0
MMSYN1_0575✓	ISO_184891	12	-	1	1	0
MMSYN1_0575✓	ISO_184902	11	-	1	1	0
MMSYN1_0575✓	ISO_184906	12	-	1	1	0
MMSYN1_0575✓	ISO_184917	12	-	1	1	0
MMSYN1_0575✓	ISO_184926	17	-	1	1	0
MMSYN1_0575✓	ISO_184931	21	-	1	1	0
MMSYN1_0575✓	ISO_184937	10	-	1	1	0
MMSYN1_0575✓	ISO_184950	12	-	1	1	0
MMSYN1_0575✓	ISO_184955	25	-	1	1	0
MMSYN1_0575✓	ISO_184983	12	-	1	1	0
MMSYN1_0575✓	ISO_185004	12	-	1	1	0
MMSYN1_0575✓	ISO_185014	15	-	1	1	0
MMSYN1_0575✓	ISO_185021	10	-	1	1	0
MMSYN1_0575✓	ISO_185028	14	-	1	1	0
MMSYN1_0575✓	ISO_185040	27	-	1	1	0
MMSYN1_0575✓	ISO_185049	17	-	1	1	0
MMSYN1_0575✓	ISO_185056	12	-	1	1	0
MMSYN1_0575✓	ISO_185102	11	-	1	1	0
MMSYN1_0575✓	ISO_185114	13	-	1	1	0
MMSYN1_0575✓	ISO_185124	12	-	1	1	0
MMSYN1_0575✓	ISO_185152	11	-	1	1	0
MMSYN1_0575✓	ISO_185169	26	-	1	1	0
MMSYN1_0575✓	ISO_185202	25	-	1	1	0
MMSYN1_0575✓	ISO_185270	10	-	1	1	0
MMSYN1_0575✓	ISO_185351	10	-	1	1	0
MMSYN1_0575✓	ISO_185438	20	-	1	1	0
MMSYN1_0576✓ MMSYN1_0575✓	ISO_185474	206	-	2	2	0
MMSYN1_0576✓ MMSYN1_0575✓	ISO_185550	28	-	2	2	0
MMSYN1_0576✓ MMSYN1_0575✓	ISO_185642	12	-	2	2	0
MMSYN1_0576✓ MMSYN1_0575✓	ISO_185800	10	-	2	2	0
MMSYN1_0575✓	ISO_184819	46	-	1	1	0
MMSYN1_0575✓	ISO_184841	17	-	1	1	0
MMSYN1_0575✓	ISO_184877	23	-	1	1	0
MMSYN1_0575✓	ISO_184896	15	-	1	1	0
MMSYN1_0575✓	ISO_184914	19	-	1	1	0
MMSYN1_0575✓	ISO_184967	39	-	1	1	0
MMSYN1_0575✓	ISO_185080	11	-	1	1	0
MMSYN1_0575✓	ISO_185222	11	-	1	1	0
MMSYN1_0575✓	ISO_185398	18	-	1	1	0
MMSYN1_0575✓	ISO_184854	18	-	1	1	0
MMSYN1_0575✓	ISO_185258	13	-	1	1	0
MMSYN1_0576✓ MMSYN1_0575✓	ISO_185478	19	-	2	2	0
MMSYN1_0576✓ MMSYN1_0575✗	ISO_185494	21	-	2	1	1
MMSYN1_0576✓ MMSYN1_0575✗	ISO_185500	11	-	2	1	1
MMSYN1_0575✗	ISO_185015	19	-	1	0	1
MMSYN1_0575✗	ISO_185039	17	-	1	0	1
MMSYN1_0575✗	ISO_185086	13	-	1	0	1
MMSYN1_0575✗	ISO_185100	15	-	1	0	1
MMSYN1_0575✗	ISO_185203	19	-	1	0	1
MMSYN1_0575✗	ISO_185254	12	-	1	0	1
MMSYN1_0575✗	ISO_185272	10	-	1	0	1
MMSYN1_0575✗	ISO_185352	14	-	1	0	1
MMSYN1_0576✓ MMSYN1_0575✗	ISO_185476	469	-	2	1	1
MMSYN1_0576✓ MMSYN1_0575✗	ISO_185551	19	-	2	1	1
MMSYN1_0576✓ MMSYN1_0575✗	ISO_185639	14	-	2	1	1
MMSYN1_0575✗	ISO_184966	21	-	1	0	1
MMSYN1_0575✗	ISO_185163	16	-	1	0	1
MMSYN1_0575✗	ISO_185220	10	-	1	0	1
MMSYN1_0575✗	ISO_185287	14	-	1	0	1
MMSYN1_0575✗	ISO_185309	16	-	1	0	1
MMSYN1_0575✗	ISO_185395	22	-	1	0	1
MMSYN1_0576✓ MMSYN1_0575✗	ISO_185807	11	-	2	1	1
MMSYN1_0576✓ MMSYN1_0575✗	ISO_185925	17	-	2	1	1
MMSYN1_0576✓ MMSYN1_0575✗	ISO_185477	16	-	2	1	1
MMSYN1_0576✓ MMSYN1_0575✗	ISO_185503	14	-	2	1	1
MMSYN1_0576✗	ISO_185504	23	-	1	0	1
MMSYN1_0576✗	ISO_185472	13	-	1	0	1
MMSYN1_0576✗	ISO_185952	18	-	1	0	1
MMSYN1_0576✗	ISO_186119	13	-	1	0	1
MMSYN1_0576✗	ISO_186616	14	-	1	0	1
MMSYN1_0576✗	ISO_186992	24	-	1	0	1
MMSYN1_0576✗	ISO_187052	13	-	1	0	1
MMSYN1_0576✗	ISO_187079	10	-	1	0	1
MMSYN1_0576✗	ISO_186155	19	-	1	0	1
MMSYN1_0576✗	ISO_186447	13	-	1	0	1
MMSYN1_0576✗	ISO_186625	11	-	1	0	1
MMSYN1_0576✗	ISO_186672	13	-	1	0	1
MMSYN1_0576✗	ISO_186865	10	-	1	0	1
MMSYN1_0576✗	ISO_186964	20	-	1	0	1
MMSYN1_0576✗	ISO_186973	16	-	1	0	1
MMSYN1_0576✗	ISO_186988	22	-	1	0	1
MMSYN1_0576✗	ISO_187013	25	-	1	0	1
MMSYN1_0576✗	ISO_187053	22	-	1	0	1
MMSYN1_0576✗	ISO_187077	10	-	1	0	1
MMSYN1_0576✗	ISO_187094	10	-	1	0	1
MMSYN1_0576✗	ISO_187161	10	-	1	0	1
MMSYN1_0577✗	ISO_187203	12	-	1	0	1
MMSYN1_0578✓ MMSYN1_0577✗	ISO_187378	15	-	2	1	1
MMSYN1_0577✗	ISO_187204	11	-	1	0	1
MMSYN1_0578✓ MMSYN1_0577✗	ISO_187413	12	-	2	1	1
MMSYN1_0578✗	ISO_187696	14	-	1	0	1
MMSYN1_0578✗	ISO_187720	18	-	1	0	1
MMSYN1_0578✗	ISO_187764	11	-	1	0	1
MMSYN1_0579✓ MMSYN1_0578✗	ISO_187826	11	-	2	1	1
MMSYN1_0579✓ MMSYN1_0578✗	ISO_187847	10	-	2	1	1
MMSYN1_0579✓ MMSYN1_0578✗	ISO_187858	15	-	2	1	1
MMSYN1_0579✓ MMSYN1_0578✗	ISO_187875	12	-	2	1	1
MMSYN1_0579✓ MMSYN1_0578✗	ISO_187898	14	-	2	1	1
MMSYN1_0580✓ MMSYN1_0579✓ MMSYN1_0578✗	ISO_187903	28	-	3	2	1
MMSYN1_0580✓ MMSYN1_0579✓ MMSYN1_0578✗	ISO_187953	10	-	3	2	1
MMSYN1_0580✓ MMSYN1_0579✓ MMSYN1_0578✗	ISO_187976	13	-	3	2	1
MMSYN1_0579✓ MMSYN1_0578✗	ISO_187773	10	-	2	1	1
MMSYN1_0579✓ MMSYN1_0578✗	ISO_187798	12	-	2	1	1
MMSYN1_0579✓ MMSYN1_0578✗	ISO_187867	11	-	2	1	1
MMSYN1_0582✗	ISO_188791	11	-	1	0	1
MMSYN1_0582✗	ISO_188817	20	-	1	0	1
MMSYN1_0583✓ MMSYN1_0582✗	ISO_189627	26	-	2	1	1
MMSYN1_0582✗	ISO_188607	10	-	1	0	1
MMSYN1_0582✗	ISO_188662	10	-	1	0	1
MMSYN1_0582✗	ISO_188784	11	-	1	0	1
MMSYN1_0582✗	ISO_188788	13	-	1	0	1
MMSYN1_0582✗	ISO_188793	17	-	1	0	1
MMSYN1_0582✗	ISO_188807	10	-	1	0	1
MMSYN1_0582✗	ISO_188818	40	-	1	0	1
MMSYN1_0582✗	ISO_188870	13	-	1	0	1
MMSYN1_0582✗	ISO_188902	11	-	1	0	1
MMSYN1_0582✗	ISO_188908	21	-	1	0	1
MMSYN1_0582✗	ISO_188949	13	-	1	0	1
MMSYN1_0582✗	ISO_188965	12	-	1	0	1
MMSYN1_0582✗	ISO_189075	11	-	1	0	1
MMSYN1_0582✗	ISO_189089	15	-	1	0	1
MMSYN1_0582✗	ISO_189123	12	-	1	0	1
MMSYN1_0582✗	ISO_189135	14	-	1	0	1
MMSYN1_0582✗	ISO_189157	13	-	1	0	1
MMSYN1_0582✗	ISO_189296	11	-	1	0	1
MMSYN1_0582✗	ISO_189551	11	-	1	0	1
MMSYN1_0583✓ MMSYN1_0582✗	ISO_189616	115	-	2	1	1
MMSYN1_0582✗	ISO_188615	10	-	1	0	1
MMSYN1_0582✗	ISO_188785	11	-	1	0	1
MMSYN1_0582✗	ISO_188789	12	-	1	0	1
MMSYN1_0582✗	ISO_188823	31	-	1	0	1
MMSYN1_0582✗	ISO_188875	10	-	1	0	1
MMSYN1_0582✗	ISO_188915	17	-	1	0	1
MMSYN1_0582✗	ISO_188950	10	-	1	0	1
MMSYN1_0582✗	ISO_188966	20	-	1	0	1
MMSYN1_0582✗	ISO_188975	15	-	1	0	1
MMSYN1_0582✗	ISO_189073	13	-	1	0	1
MMSYN1_0582✗	ISO_189093	11	-	1	0	1
MMSYN1_0582✗	ISO_189098	15	-	1	0	1
MMSYN1_0582✗	ISO_189132	12	-	1	0	1
MMSYN1_0582✗	ISO_189143	15	-	1	0	1
MMSYN1_0582✗	ISO_189548	14	-	1	0	1
MMSYN1_0583✓ MMSYN1_0582✗	ISO_189628	96	-	2	1	1
MMSYN1_0583✓ MMSYN1_0582✗	ISO_189634	16	-	2	1	1
MMSYN1_0583✓	ISO_189617	56	-	1	1	0
MMSYN1_0583✗	ISO_189710	13	-	1	0	1
MMSYN1_0583✗	ISO_189745	11	-	1	0	1
MMSYN1_0583✗	ISO_189753	13	-	1	0	1
MMSYN1_0583✗	ISO_189621	16	-	1	0	1
MMSYN1_0583✗	ISO_189625	35	-	1	0	1
MMSYN1_0583✗	ISO_189992	19	-	1	0	1
MMSYN1_0583✗	ISO_190122	10	-	1	0	1
MMSYN1_0583✗	ISO_189989	17	-	1	0	1
MMSYN1_0583✗	ISO_189995	49	-	1	0	1
MMSYN1_0583✗	ISO_190123	21	-	1	0	1
MMSYN1_0584✗	ISO_190580	12	-	1	0	1
MMSYN1_0584✗	ISO_190579	10	-	1	0	1
MMSYN1_0584✗	ISO_190567	11	-	1	0	1
MMSYN1_0584✗	ISO_190393	12	-	1	0	1
MMSYN1_0584✗	ISO_190686	11	-	1	0	1
MMSYN1_0584✗	ISO_190822	15	-	1	0	1
MMSYN1_0584✗	ISO_191016	21	-	1	0	1
MMSYN1_0584✗	ISO_190535	12	-	1	0	1
MMSYN1_0584✗	ISO_190602	12	-	1	0	1
MMSYN1_0584✗	ISO_190781	10	-	1	0	1
MMSYN1_0584✗	ISO_190842	12	-	1	0	1
MMSYN1_0584✗	ISO_190372	24	-	1	0	1
MMSYN1_0584✗	ISO_190382	10	-	1	0	1
MMSYN1_0584✗	ISO_190388	11	-	1	0	1
MMSYN1_0584✗	ISO_190402	12	-	1	0	1
MMSYN1_0584✗	ISO_190407	10	-	1	0	1
MMSYN1_0584✗	ISO_190412	16	-	1	0	1
MMSYN1_0584✗	ISO_190419	11	-	1	0	1
MMSYN1_0584✗	ISO_190424	27	-	1	0	1
MMSYN1_0584✗	ISO_190431	10	-	1	0	1
MMSYN1_0584✗	ISO_190436	12	-	1	0	1
MMSYN1_0584✗	ISO_190445	14	-	1	0	1
MMSYN1_0584✗	ISO_190449	10	-	1	0	1
MMSYN1_0584✗	ISO_190453	16	-	1	0	1
MMSYN1_0584✗	ISO_190459	11	-	1	0	1
MMSYN1_0584✗	ISO_190467	23	-	1	0	1
MMSYN1_0584✗	ISO_190475	15	-	1	0	1
MMSYN1_0584✗	ISO_190485	15	-	1	0	1
MMSYN1_0584✗	ISO_190494	28	-	1	0	1
MMSYN1_0584✗	ISO_190506	10	-	1	0	1
MMSYN1_0584✗	ISO_190515	11	-	1	0	1
MMSYN1_0584✗	ISO_190516	66	-	1	0	1
MMSYN1_0584✗	ISO_190525	10	-	1	0	1
MMSYN1_0584✗	ISO_190549	13	-	1	0	1
MMSYN1_0584✗	ISO_190552	37	-	1	0	1
MMSYN1_0584✗	ISO_190560	18	-	1	0	1
MMSYN1_0584✗	ISO_190570	13	-	1	0	1
MMSYN1_0584✗	ISO_190576	29	-	1	0	1
MMSYN1_0584✗	ISO_190582	282	-	1	0	1
MMSYN1_0584✗	ISO_190596	10	-	1	0	1
MMSYN1_0584✗	ISO_190627	13	-	1	0	1
MMSYN1_0584✗	ISO_190634	11	-	1	0	1
MMSYN1_0584✗	ISO_190660	10	-	1	0	1
MMSYN1_0584✗	ISO_190682	18	-	1	0	1
MMSYN1_0584✗	ISO_190693	15	-	1	0	1
MMSYN1_0584✗	ISO_190697	38	-	1	0	1
MMSYN1_0584✗	ISO_190728	71	-	1	0	1
MMSYN1_0584✗	ISO_190740	12	-	1	0	1
MMSYN1_0584✗	ISO_190751	15	-	1	0	1
MMSYN1_0584✗	ISO_190774	15	-	1	0	1
MMSYN1_0584✗	ISO_190800	20	-	1	0	1
MMSYN1_0584✗	ISO_190810	10	-	1	0	1
MMSYN1_0584✗	ISO_190828	15	-	1	0	1
MMSYN1_0584✗	ISO_190877	54	-	1	0	1
MMSYN1_0584✗	ISO_190925	13	-	1	0	1
MMSYN1_0584✗	ISO_190938	10	-	1	0	1
MMSYN1_0584✗	ISO_191030	17	-	1	0	1
MMSYN1_0584✗	ISO_191129	13	-	1	0	1
MMSYN1_0585✓ MMSYN1_0584✗	ISO_191149	11	-	2	1	1
MMSYN1_0585✓ MMSYN1_0584✗	ISO_191169	522	-	2	1	1
MMSYN1_0584✗	ISO_190495	10	-	1	0	1
MMSYN1_0584✗	ISO_190517	25	-	1	0	1
MMSYN1_0584✗	ISO_190694	12	-	1	0	1
MMSYN1_0584✗	ISO_191095	10	-	1	0	1
MMSYN1_0584✗	ISO_190555	10	-	1	0	1
MMSYN1_0585✓ MMSYN1_0584✗	ISO_191170	152	-	2	1	1
MMSYN1_0584✗	ISO_190578	111	-	1	0	1
MMSYN1_0584✗	ISO_190730	11	-	1	0	1
MMSYN1_0584✗	ISO_190878	18	-	1	0	1
MMSYN1_0584✗	ISO_190577	15	-	1	0	1
MMSYN1_0585✓ MMSYN1_0584✗	ISO_191217	40	-	2	1	1
MMSYN1_0585✓ MMSYN1_0584✗	ISO_191172	18	-	2	1	1
MMSYN1_0585✓ MMSYN1_0584✗	ISO_191228	10	-	2	1	1
MMSYN1_0585✓ MMSYN1_0584✗	ISO_191177	26	-	2	1	1
MMSYN1_0585✓ MMSYN1_0584✗	ISO_191179	12	-	2	1	1
MMSYN1_0585✗	ISO_191282	10	-	1	0	1
MMSYN1_0585✗	ISO_191286	13	-	1	0	1
MMSYN1_0585✗	ISO_191292	12	-	1	0	1
MMSYN1_0585✗	ISO_191293	26	-	1	0	1
MMSYN1_0585✗	ISO_191166	23	-	1	0	1
MMSYN1_0585✗	ISO_191298	17	-	1	0	1
MMSYN1_0585✗	ISO_191194	32	-	1	0	1
MMSYN1_0585✗	ISO_191303	11	-	1	0	1
MMSYN1_0585✗	ISO_191306	12	-	1	0	1
MMSYN1_0585✗	ISO_191309	12	-	1	0	1
MMSYN1_0585✗	ISO_191200	14	-	1	0	1
MMSYN1_0585✗	ISO_191202	10	-	1	0	1
MMSYN1_0585✗	ISO_191321	34	-	1	0	1
MMSYN1_0585✗	ISO_191168	21	-	1	0	1
MMSYN1_0585✗	ISO_191322	51	-	1	0	1
MMSYN1_0585✗	ISO_191323	15	-	1	0	1
MMSYN1_0585✗	ISO_191334	15	-	1	0	1
MMSYN1_0585✗	ISO_191345	24	-	1	0	1
MMSYN1_0585✗	ISO_191206	111	-	1	0	1
MMSYN1_0586✓	ISO_191698	31	-	1	1	0
MMSYN1_0586✗	ISO_191701	29	-	1	0	1
MMSYN1_0586✗	ISO_191695	71	-	1	0	1
MMSYN1_0586✗	ISO_191971	15	-	1	0	1
MMSYN1_0586✗	ISO_191697	118	-	1	0	1
MMSYN1_0586✗	ISO_191962	13	-	1	0	1
MMSYN1_0586✗	ISO_191693	38	-	1	0	1
MMSYN1_0586✗	ISO_191702	11	-	1	0	1
MMSYN1_0586✗	ISO_191582	11	-	1	0	1
MMSYN1_0586✗	ISO_191615	11	-	1	0	1
MMSYN1_0586✗	ISO_191694	474	-	1	0	1
MMSYN1_0586✗	ISO_191850	17	-	1	0	1
MMSYN1_0586✗	ISO_191965	130	-	1	0	1
MMSYN1_0586✗	ISO_191704	28	-	1	0	1
MMSYN1_0586✗	ISO_191963	10	-	1	0	1
MMSYN1_0586✗	ISO_191845	11	-	1	0	1
MMSYN1_0586✗	ISO_191696	124	-	1	0	1
MMSYN1_0586✗	ISO_191966	58	-	1	0	1
MMSYN1_0586✗	ISO_191744	10	-	1	0	1
MMSYN1_0586✗	ISO_191964	68	-	1	0	1
MMSYN1_0588✓	ISO_192908	12	-	1	1	0
MMSYN1_0588✗	ISO_192569	10	-	1	0	1
MMSYN1_0588✗	ISO_192612	17	-	1	0	1
MMSYN1_0588✗	ISO_192640	24	-	1	0	1
MMSYN1_0588✗	ISO_192756	12	-	1	0	1
MMSYN1_0588✗	ISO_192863	28	-	1	0	1
MMSYN1_0588✗	ISO_192906	181	-	1	0	1
MMSYN1_0588✗	ISO_192734	10	-	1	0	1
MMSYN1_0588✗	ISO_192864	21	-	1	0	1
MMSYN1_0588✗	ISO_192913	185	-	1	0	1
MMSYN1_0588✗	ISO_192916	40	-	1	0	1
MMSYN1_0588✗	ISO_192628	10	-	1	0	1
MMSYN1_0588✗	ISO_192646	12	-	1	0	1
MMSYN1_0588✗	ISO_192712	11	-	1	0	1
MMSYN1_0588✗	ISO_192719	16	-	1	0	1
MMSYN1_0588✗	ISO_192733	22	-	1	0	1
MMSYN1_0588✗	ISO_192741	26	-	1	0	1
MMSYN1_0588✗	ISO_192754	19	-	1	0	1
MMSYN1_0588✗	ISO_192783	20	-	1	0	1
MMSYN1_0588✗	ISO_192808	11	-	1	0	1
MMSYN1_0588✗	ISO_192861	78	-	1	0	1
MMSYN1_0588✗	ISO_192904	568	-	1	0	1
MMSYN1_0588✗	ISO_192993	10	-	1	0	1
MMSYN1_0588✗	ISO_193003	11	-	1	0	1
MMSYN1_0588✗	ISO_193103	20	-	1	0	1
MMSYN1_0588✗	ISO_193125	11	-	1	0	1
MMSYN1_0589✓ MMSYN1_0588✗	ISO_193402	69	-	2	1	1
MMSYN1_0589✓	ISO_193406	41	-	1	1	0
MMSYN1_0589✗	ISO_193410	29	-	1	0	1
MMSYN1_0589✗	ISO_193412	12	-	1	0	1
MMSYN1_0590✓ MMSYN1_0926✓ MMSYN1_0925✗	ISO_193678	15	-	3	2	1
MMSYN1_0590✓ MMSYN1_0926✓ MMSYN1_0925✗	ISO_193686	10	-	3	2	1
MMSYN1_0590✓ MMSYN1_0926✓ MMSYN1_0925✗	ISO_193687	28	-	3	2	1
MMSYN1_0590✓ MMSYN1_0926✓ MMSYN1_0925✗	ISO_193743	15	-	3	2	1
MMSYN1_0590✓ MMSYN1_0926✓ MMSYN1_0925✗	ISO_193691	20	-	3	2	1
MMSYN1_0590✓ MMSYN1_0926✓	ISO_193700	31	-	2	2	0
MMSYN1_0590✓ MMSYN1_0926✗	ISO_193704	15	-	2	1	1
MMSYN1_0590✓ MMSYN1_0926✗	ISO_193667	13	-	2	1	1
MMSYN1_0590✓ MMSYN1_0926✗	ISO_193705	10	-	2	1	1
MMSYN1_0590✓ MMSYN1_0926✗	ISO_193706	20	-	2	1	1
MMSYN1_0590✓ MMSYN1_0926✗	ISO_193708	18	-	2	1	1
MMSYN1_0590✓ MMSYN1_0926✗	ISO_193711	11	-	2	1	1
MMSYN1_0590✓ MMSYN1_0926✗	ISO_193712	22	-	2	1	1
MMSYN1_0592✓	ISO_194329	21	-	1	1	0
MMSYN1_0592✓	ISO_194338	884	-	1	1	0
MMSYN1_0592✓	ISO_194335	813	-	1	1	0
MMSYN1_0592✓	ISO_194341	10	-	1	1	0
MMSYN1_0592✓	ISO_194330	175	-	1	1	0
MMSYN1_0592✓	ISO_194339	10	-	1	1	0
MMSYN1_0592✓	ISO_194331	213	-	1	1	0
MMSYN1_0592✓	ISO_194346	16	-	1	1	0
MMSYN1_0592✓	ISO_194420	11	-	1	1	0
MMSYN1_0592✓	ISO_194429	13	-	1	1	0
MMSYN1_0592✓	ISO_194431	10	-	1	1	0
MMSYN1_0592✓	ISO_194435	13	-	1	1	0
MMSYN1_0592✓	ISO_194348	31	-	1	1	0
MMSYN1_0592✗	ISO_194332	226	-	1	0	1
MMSYN1_0592✗	ISO_194444	127	-	1	0	1
MMSYN1_0592✗	ISO_194465	71	-	1	0	1
MMSYN1_0592✗	ISO_194351	315	-	1	0	1
MMSYN1_0592✗	ISO_194467	20	-	1	0	1
MMSYN1_0592✗	ISO_194327	1405	-	1	0	1
MMSYN1_0592✗	ISO_194336	120	-	1	0	1
MMSYN1_0592✗	ISO_194342	14	-	1	0	1
MMSYN1_0592✗	ISO_194334	345	-	1	0	1
MMSYN1_0592✗	ISO_194483	13	-	1	0	1
MMSYN1_0592✗	ISO_194337	18	-	1	0	1
MMSYN1_0594✓ MMSYN1_0593✓	ISO_194701	14	-	2	2	0
MMSYN1_0594✓ MMSYN1_0593✗	ISO_194697	13	-	2	1	1
MMSYN1_0594✓ MMSYN1_0593✗	ISO_194711	64	-	2	1	1
MMSYN1_0593✗	ISO_194538	14	-	1	0	1
MMSYN1_0594✓ MMSYN1_0593✗	ISO_194699	52	-	2	1	1
MMSYN1_0594✓ MMSYN1_0593✗	ISO_194720	38	-	2	1	1
MMSYN1_0594✓	ISO_194724	28	-	1	1	0
MMSYN1_0594✗	ISO_194702	18	-	1	0	1
MMSYN1_0594✗	ISO_194737	14	-	1	0	1
MMSYN1_0594✗	ISO_194739	22	-	1	0	1
MMSYN1_0594✗	ISO_194749	14	-	1	0	1
MMSYN1_0594✗	ISO_194703	10	-	1	0	1
MMSYN1_0594✗	ISO_194771	10	-	1	0	1
MMSYN1_0594✗	ISO_194773	17	-	1	0	1
MMSYN1_0594✗	ISO_194779	11	-	1	0	1
MMSYN1_0598✗	ISO_095170	81	+	1	0	1
MMSYN1_0598✗	ISO_095171	23	+	1	0	1
MMSYN1_0598✗	ISO_095172	38	+	1	0	1
MMSYN1_0598✗	ISO_095204	17	+	1	0	1
MMSYN1_0598✗	ISO_095205	11	+	1	0	1
MMSYN1_0598✗	ISO_095212	31	+	1	0	1
MMSYN1_0598✗	ISO_095213	37	+	1	0	1
MMSYN1_0598✗	ISO_095250	11	+	1	0	1
MMSYN1_0598✗	ISO_095291	15	+	1	0	1
MMSYN1_0598✗	ISO_095292	10	+	1	0	1
MMSYN1_0598✗	ISO_095293	11	+	1	0	1
MMSYN1_0598✗	ISO_095306	133	+	1	0	1
MMSYN1_0598✗	ISO_095307	70	+	1	0	1
MMSYN1_0598✗	ISO_095308	258	+	1	0	1
MMSYN1_0598✗	ISO_095309	10	+	1	0	1
MMSYN1_0598✗	ISO_095311	17	+	1	0	1
MMSYN1_0598✗	ISO_095312	167	+	1	0	1
MMSYN1_0598✗	ISO_095313	58	+	1	0	1
MMSYN1_0598✗	ISO_095316	14	+	1	0	1
MMSYN1_0598✗	ISO_095317	10	+	1	0	1
MMSYN1_0598✗	ISO_095318	14	+	1	0	1
MMSYN1_0598✗	ISO_095319	105	+	1	0	1
MMSYN1_0598✗	ISO_095321	15	+	1	0	1
MMSYN1_0598✗	ISO_095322	38	+	1	0	1
MMSYN1_0598✗	ISO_095323	124	+	1	0	1
MMSYN1_0598✗	ISO_095324	70	+	1	0	1
MMSYN1_0598✗	ISO_095325	30	+	1	0	1
MMSYN1_0598✗	ISO_095326	24	+	1	0	1
MMSYN1_0598✗	ISO_095327	2281	+	1	0	1
MMSYN1_0598✗	ISO_095328	19	+	1	0	1
MMSYN1_0598✗	ISO_095329	14	+	1	0	1
MMSYN1_0598✗	ISO_095330	20	+	1	0	1
MMSYN1_0598✗	ISO_095331	43	+	1	0	1
MMSYN1_0598✗	ISO_095333	33	+	1	0	1
MMSYN1_0598✗	ISO_095334	49	+	1	0	1
MMSYN1_0598✗	ISO_095335	25	+	1	0	1
MMSYN1_0598✗	ISO_095336	20	+	1	0	1
MMSYN1_0598✗	ISO_095337	22	+	1	0	1
MMSYN1_0598✗	ISO_095338	26	+	1	0	1
MMSYN1_0598✗	ISO_095339	41	+	1	0	1
MMSYN1_0598✗	ISO_095340	36	+	1	0	1
MMSYN1_0598✗	ISO_095341	20	+	1	0	1
MMSYN1_0598✗	ISO_095342	42	+	1	0	1
MMSYN1_0598✗	ISO_095343	32	+	1	0	1
MMSYN1_0598✗	ISO_095344	31	+	1	0	1
MMSYN1_0598✗	ISO_095345	37	+	1	0	1
MMSYN1_0598✗	ISO_095346	67	+	1	0	1
MMSYN1_0598✗	ISO_095347	39	+	1	0	1
MMSYN1_0598✗	ISO_095348	22	+	1	0	1
MMSYN1_0598✗	ISO_095349	14	+	1	0	1
MMSYN1_0598✗	ISO_095350	20	+	1	0	1
MMSYN1_0598✗	ISO_095351	54	+	1	0	1
MMSYN1_0598✗	ISO_095352	117	+	1	0	1
MMSYN1_0598✗	ISO_095353	272	+	1	0	1
MMSYN1_0598✗	ISO_095354	20	+	1	0	1
MMSYN1_0598✗	ISO_095355	68	+	1	0	1
MMSYN1_0598✗	ISO_095356	34	+	1	0	1
MMSYN1_0598✗	ISO_095357	32	+	1	0	1
MMSYN1_0598✗	ISO_095358	91	+	1	0	1
MMSYN1_0598✗	ISO_095359	75	+	1	0	1
MMSYN1_0598✗	ISO_095360	36	+	1	0	1
MMSYN1_0598✗	ISO_095361	28	+	1	0	1
MMSYN1_0598✗	ISO_095362	21	+	1	0	1
MMSYN1_0598✗	ISO_095363	27	+	1	0	1
MMSYN1_0598✗	ISO_095364	92	+	1	0	1
MMSYN1_0598✗	ISO_095365	34	+	1	0	1
MMSYN1_0598✗	ISO_095366	31	+	1	0	1
MMSYN1_0598✗	ISO_095367	158	+	1	0	1
MMSYN1_0598✗	ISO_095368	1435	+	1	0	1
MMSYN1_0598✗	ISO_095369	163	+	1	0	1
MMSYN1_0598✗	ISO_095370	13	+	1	0	1
MMSYN1_0598✗	ISO_095285	3225	+	1	0	1
